id;epi;travee;tablette;cote;ordre;lieu;format;auteur;titre;annee;tome;etat;commentaire
12639;5;20;7;8 M 73;;;<in-12;anonyme;La France ecclésiastique pour l'année 1857;1857;;bon;
12640;5;20;7;8 M 74;;;in-8;anonyme;Détails militaires;1758;;bon;1,22 m
12641;5;20;7;8 M 75;;;in-8;MERLIN, Ch.;Annuaire de l'instruction publique;1864;;bon;bnf
12642;5;20;7;8 M 76;;;in-8;ADAM;Le guide pratique de l'officier de l'état civil;1834;;bon;
12643;5;20;7;8 M 77;;;in-12;anonyme;Méthode familière pour les petites écoles;1770;;bon;bnf
12644;5;20;7;8 M 78;;;in-12;FUSTEL DE COULANGES, Numa Denis;La cité antique;1874;;mauvais;
12645;5;20;7;8 M 79;;;in-8;LACRETELLE, Pierre-Louis;Discours sur ce sujet : assigner les causes des crimes;1774;;bon;
12646;5;20;7;8 M 80;;;in-8;BILSTEIN, Andreu de;Institutions militaires pour la France ;1762;;bon;
12647;5;20;7;8 M 80;;;in-8;BILSTEIN, Andreu de;Institutions militaires pour la France ;1762;;bon;
12648;5;20;7;8 M 81;;;in-8;LIEGEOS, Jules;Essai sur l'histoire de la législation de l'usure;1863;;bon;
12649;5;20;7;8 M 82;;;in-8;ADAM;Appendice au code pénal;1836;;bon;
12650;5;20;7;8 M 83;;;in-8;anonyme;Manuel administratif ;1820;;bon;bnf
12651;5;20;7;8 M 84;;;in-8;COLLARD DE MARTIGNY, C.-P.;Coup d'oeil sur l'état de l'instruction publique en France;1835;;bon;
12652;5;20;7;8 M 85;;;in-8;FOURNY, abbé de;La loy de Beaumont;1864;;bon;bnf
12653;5;20;7;8 M 86;;;in-8;CONTAL, Edmond;De la constitution civile des étrangers à Rome et en France;1870;;bon;
12654;5;20;7;8 M 87;;;in-8;MAFFIOLI, Nicolas;Essai d'un projet de loi de réorganisation de la cour des comptes;1836;;bon;
12655;5;20;7;8 M 88;;;in-8;MASSON, François-Just;Rapport fait à la cour royale de Nancy ;1836;;bon;
12656;5;20;7;8 M 89;;;in-8;GILLET, Nicolas-Antoine-Pascal-Modeste;Analyse chronologique des circulaires, instructions et décisions émanées du ministère de la justice;1840;;bon;
12657;5;20;7;8 M 90;;;in-8;L'HOTE, Edmond;Nos séminaires vosgiens;s.d.;;bon;
12658;5;20;7;8 M 91;;;in-8;LEZAUD, Geroges;Des délits et quasi-délits;1862;;bon;
12659;5;20;7;8 M 92;;;in-4;HOTTENGER, Georges-Alexandre;Le remembrement de la propriété rurale à l'étranger;1914;;bon;
12660;5;20;7;8 M 93;;;in-8;HOTTENGER, Georges-Alexandre;Les remembrements en Lorraine;1915;;moyen;
12661;5;20;7;8 M 94;;;in-8;HOTTENGER, Georges-Alexandre;Morcellement et remembrement ;s.d.;;bon;
12662;5;20;7;8 M 95;;;in-8;MONAL, Emile;Les maîtres apothicaires de Nancy;1917;;bon;
12663;5;20;7;8 M 95;;;in-8;MONAL, Emile;Les maîtres apothicaires de Nancy;1917;;bon;
12664;5;20;7;8 M 96;;;in-8;MEAUME, Georges;Thèse pour le doctorat;1863;;bon;
12665;5;20;7;8 M 97;;;in-8;PULLY, Enguerrand de;Les particularités du droit noble en Lorraine;1909;;bon;
12666;5;20;7;8 M 98;;;in-8;DES GODINS DE SOUHESMES, Raymond;Etude sur la criminalité en Lorraine;1903;;bon;
12667;5;20;7;8 M 98 ;;;in-8;DES GODINS DE SOUHESMES, Raymond;Etude sur la criminalité en Lorraine;1903;;bon;
12668;5;20;7;8 M 99;;;in-8;DUMONT, Charles-Emmanuel;Justice criminelle des duchés de Lorraine et de Bar, du Bassigny et des trois évêchés (tome premier);1848;;bon;
12669;5;20;7;8 M 99;;;in-8;DUMONT, Charles-Emmanuel;Justice criminelle des duchés de Lorraine et de Bar, du Bassigny et des trois évêchés (tome second);1848;;bon;
12670;5;20;7;8 M 100;;;in-8;MERLIN, Gabriel;Essai sur la clientèle romaine;1889;;bon;
12671;5;20;7;8 M 101;;;in-8;CHASSIGNET, Louis-Maximilien-Modeste;Essai historique sur les insitutions militaires;1871;;mauvais;
12672;5;20;7;8 M 102;;;in-8;anonyme;Revue générale de l'Exposition de Nancy 1909;1910;;bon;
12673;5;20;7;8 M 103;;;in-8;SURIREY DE SAINT REMY, Pierre;Mémoires d'artillerie (tome second);1707;;bon;
12674;5;20;7;8 M 103;;;in-8;SURIREY DE SAINT REMY, Pierre;Mémoires d'artillerie (tome premier);1707;;bon;
12675;5;20;7;8 M 104;;;in-8;[Coutumes. Metz. 1730];Coutumes générales de la ville de Metz;1730;;bon;
12676;5;20;7;8 M 105;;;in-8;[Coutumes. Chaumont. 1723];Coutumes de Chaumont;1723;;bon;
12677;5;20;7;8 M 106;;;in-8;[factum];Recueil des édits, déclarations, lettres-patentes et arrêts du conseil enregistrés au parlement de Metz (tome premier);1774;;bon;
12678;5;20;7;8 M 106;;;in-8;[factum];Recueil des édits, déclarations, lettres-patentes et arrêts du conseil enregistrés au parlement de Metz (tome second);1776;;bon;
12679;5;20;7;8 M 106;;;in-8;[factum];Recueil des édits, déclarations, lettres-patentes et arrêts du conseil enregistrés au parlement de Metz (tome troisième);1786;;bon;0,9 m
12680;5;20;7;8 M 107;;;in-8;RISTON, Albert;Analyse des coutumes sous le ressort du parlement de Lorraine;1782;;bon;
12681;5;21;1;8 M 108;;;in-8;ROGEVILLE, Guillaume de;Jurisprudence des tribunaux de Lorraine;1785;;bon;
12682;5;21;1;8 M 109;;;in-8;ROGEVILLE, Guillaume de;Dictionnaire historique des ordonnances et des tribunaux de la Lorraine et du Barrois (tome premier);1777;;bon;
12683;5;21;1;8 M 109;;;in-8;ROGEVILLE, Guillaume de;Dictionnaire historique des ordonnances et des tribunaux de la Lorraine et du Barrois (tome second);1777;;bon;
12684;5;21;1;8 M 110;;;in-8;FRANCOIS DE NEUFCHATEAU, Nicolas;Recueil authentique des anciennes ordonnances de Lorraine;1784;;bon;
12685;5;21;1;8 M 110;;;in-8;FRANCOIS DE NEUFCHATEAU, Nicolas;Recueil authentique des anciennes ordonnances de Lorraine;1784;;bon;
12686;5;21;1;8 M 110;;;in-8;FRANCOIS DE NEUFCHATEAU, Nicolas;Recueil authentique des anciennes ordonnances de Lorraine;1784;;bon;
12687;5;21;1;8 M 111;;;in-8;[Coutumes. Bourbonnais. 1699];Bibliothèque des coutumes;1699;;bon;
12688;5;21;1;8 M 112;;;in-8;Lorraine (Duché);Recueil des édits, ordonnances et arrêts concernant les gabelles et les droits de marques des fers de Lorraine et Barrois;1745;;bon;
12689;5;21;1;8 M 113;;;in-8;Lorraine (Duché);Recueil des édits, ordonnances, déclarations, tarifs, traités, réglemens et arrêts sur le faits des droits de haut-conduit, entrée et issue? foraine, traverse, impôt sur les toiles et acquis à caution de Lorraine et Barrois;1757;;bon;
12690;5;21;1;8 M 114;;;in-8;Lorraine (Duché);Recueil des édits, déclaratons, arrests et règlements concernant la ferme générale du tabac de Lorraine et Barrois;1752;;bon;
12691;5;21;1;8 M 115;;;in-8;[Coutumes. Besançon. 1721];Commentaire sur les usages et coûtumes de Besançon;1721;;bon;
12692;5;21;1;8 M 116;;;in-8;BRETAGNE, Alexandre Marie Auguste;Nouvelle étude sur le cadastre;1870;;bon;
12693;5;21;1;8 M 117;;;in-8;CUIACII, Jacob;Jurisconsulti prae clarissimi;s.d.;;bon;bnf
12694;5;21;1;8 M 118;;;in-8;Lorraine (Duché);Arrests choisis de la cour souveraine de Lorraine et Barrois;1722;;bon;
12695;5;21;1;8 M 118;;;in-8;Lorraine (Duché);Arrests choisis de la cour souveraine de Lorraine et Barrois (seconde partie);1722;;bon;
12696;5;21;1;8 M 118;;;in-8;Lorraine (Duché);Arrests choisis de la cour souveraine de Lorraine et Barrois (tome I);1717;;bon;
12697;5;21;1;8 M 118;;;in-8;Lorraine (Duché);Arrests choisis de la cour souveraine de Lorraine et Barrois (tome I);1717;;bon;
12698;5;21;1;8 M 120;;;in-8;[Coutumes. Lorraine. 1601];Les coutumes generales du duché de Lorraine;1601;;bon;
12699;5;21;1;8 M 121;;;in-8;[Coutumes. Bassigny. 1601];Coutumes generales du bailliage du Bassigny;1607;;bon;
12700;5;21;1;8 M 121;;R23;in-8;[Coutumes. Bassigny. 1601];Coutumes generales du bailliage du Bassigny (double);1607;;bon;
12701;5;21;1;8 M 122;;;in-8;BONVALOT, Édouard;Coutumes du duché de Lorraine;1878;;bon;
12702;5;21;1;8 M 123;;;in-8;[Coutumes. Metz. 1613];Coutumes générales de la ville de Metz;1613;;bon;
12703;5;21;1;8 M 124;;;in-8;Lorraine (Duché);Arrest de la cour souvenraine de Lorraine et Barrois;1703;;bon;
12704;5;21;1;8 M 125;;;in-8;[factum];Lettres patentes du roy;1748;;bon;
12705;5;21;1;8 M 125;;;in-8;[Coutumes. Bassigny. 1607];Coutumes du Bassigny;1607;;bon;0,95 m
12706;5;21;1;8 M 126;;;in-8;PERRIN, Charles-Edmond;Catalogue des chartes de franchise de la Lorraine;[1924];;bon;
12707;5;21;1;8 M 127;;;in-8;CHALINE, Paul;Méthode générale pour l'intelligence des coûtumes de France;1725;;bon;
12708;5;21;1;8 M 128;;;in-8;DIEULIN, Jean-Sébastien;De l'inamovibilité des curés;1841;;bon;
12709;5;21;1;8 M 129;;;in-8;BREYE, François-Xavier;Traité du retrait féodal;1733;;bon;
12710;5;21;1;8 M 130;;;in-8;[Coutumes. Lorraine];Les coustumes générales du Duché de Lorraine;s.d.;1 +;bon;
12711;5;21;1;8 M 130;;;in-8;[Coutumes. Lorraine];Les coustumes générales du Duché de Lorraine;s.d.;1 +;bon;
12712;5;21;1;8 M 130;;;in-8;[Coutumes. Lorraine];Coustumes du bailliage de Bar;1599;2;bon;
12713;5;21;1;8 M 130;;;in-8;[Coutumes. Lorraine];Coustumes du bailliage de Sainct-Mihiel;1599;3;bon;
12714;5;21;1;8 M 131;;;in-8;[factum];Suite de la table chronologique des édits, déclarations, lettres-patentes et arrêts registrés au parlement de Metz;1749;;bon;
12715;5;21;1;8 M 131;;;in-8;[factum];Suite de la table chronologique des édits, déclarations, lettres-patentes et arrêts registrés au parlement de Metz;1740;;bon;
12716;5;21;1;8 M 132;;;in-8;MAILLET, Claude de;Les elemens du barreau;1746;;bon;
12717;5;21;1;8 M 133;;;in-8;[Coutumes. Thionville];Ordonnance et édit perpétuel des archiducs nos princes souverains;1632;;bon;
12718;5;21;1;8 M 134;;;in-8;CANON, Pierre;Commentaires sur les coustumes de Lorraine;1634;;bon;
12719;5;21;1;8 M 134;;;in-8;CANON, Pierre;Commentaire sur les coustumes de Lorraine;1634;;bon;
12720;5;21;1;8 M 135;;;in-8;advocats généraux;Remontrances faites aux ouvertures de la Saint Martin;s.d.;;bon;bnf
12721;5;21;2;8 M 136;;;in-8;[Coutumes. Lorraine];Coustumes du bailliage de Bar;1623;;bon;
12722;5;21;2;8 M 137;;;in-8;MONCHEREL;Commentaire sur les ordonnances de Lorraine;1785;;bon;
12723;5;21;2;8 M 138;;;in-8;RISTON, Albert;Conférence par ordre alphabétique des matières contenues en l'ordonnance de Lorraine;1774;;bon;
12724;5;21;2;8 M 139;;;in-8;anonyme;Consultations de théologiens et de jurisconsultes sur la validité;s.d.;;bon;bnf
12725;5;21;2;8 M 140;;;in-8;anonyme;Règlement général des tarifs de la société de santé de Nancy;1797;;moyen;bnf
12726;5;21;2;8 M 140;;;in-8;anonyme;Exposition des loix, actes et monumens authentiques concernant l'origine et la constitution de la cour souveraine séante à Nancy;1775;;bon;bnf
12727;5;21;2;8 M 140;;;in-8;LEVÊQUE, André;La basilique de bois-chenu et nos évêques;[1939];;bon;
12728;5;21;2;8 M 141;;;in-8;Lorraine (Duché);Extrait des principales ordonnances des serenissimes ducs de Lorraine et de Bar concernant la police extérieure de L'Eglise dans leurs Etats;1523;;bon;
12729;5;21;2;8 M 142;;;in-8;[Chaumont];Les loix municipales et coûtumes generales du bailliage de Chaumont;[1722];;bon;
12730;5;21;2;8 M 143;;;in-8;anonyme;Remontrances de la cour souveraine au roi;1755;;bon;
12731;5;21;2;8 M 143;;;in-8;anonyme;Remontrances de la cour souveraine au roi;1755;;bon;
12732;5;21;2;8 M 144;;;in-4;[Coutumes. Epinal];Coutumes générales du bailliage d'Epinal;1761;;bon;
12733;5;21;2;8 M 145;;;in-8;BREYE, François-Xavier;Dissertation sur le titre X des coutumes generales anciennes et nouvelles du duché de Lorraine;1725;;bon;
12734;5;21;2;8 M 146;;;in-8;[Coutumes. Toul];Usages locaux de la ville de Toul;s.d.;;bon;bnf
12735;5;21;2;8 M 147;;;in-8;[Coutumes. Lorraine. 1783];Coutumes générales du duché de Lorraine;1783;;bon;
12736;5;21;2;8 M 148;;;in-8;LE PAIGE, Jean;Nouveau commentaire sur la coutumes de Bar-le-Duc;s.d.;;bon;
12737;5;21;2;8 M 149;;;in-8;[factum];La pratique judiciaire de Lorraine;1755;;bon;bnf
12738;5;21;2;8 M 150;;;in-8;anonyme;Pratique criminelle sur l'ordonnance du duc Léopold;1775;;bon;bnf
12739;5;21;2;8 M 150;;;in-12;[factum];Ordonnance de son altesse royale pour l'administration de la justice;1725;;bon;bnf
12740;5;21;2;8 M 151;;;in-8;HENRIQUEZ, Jean;Dictionnaire raisonné du droit de chasse;1784;;bon;
12741;5;21;2;8 M 151;;;in-8;HENRIQUEZ, Jean;Nouveau code des chasses;1780;;bon;bnf
12742;5;21;2;8 M 152;;;in-8;HENRIQUEZ, Jean;Code des seigneurs hauts justiciers et féodaux;1780;;bon;
12743;5;21;2;8 M 154;;;in-12;ANCILLON, Joseph;Traité de la différence des biens meubles et immeubles de fonds et de gagières dans la coûtume de Metz;1698;;bon;
12744;5;21;2;8 M 155;;;in-12;[factum];La pratique judiciaire de Lorraine selon l'ordonnance du duc Léopold;1771;;bon;
12745;5;21;2;8 M 156;;;in-12;Lorraine (Duché);Recueil des anciennes chartes, arrests et reglemens ;1738;;bon;
12746;5;21;2;8 M 157;;;in-12;Lorraine (Duché);Ordonnance de Lorraine pour l'administration de la justice;1777;;bon;
12747;5;21;2;8 M 158;;;in-13;[Coutumes. Verdun];Coutumes générales de la ville de Verdun;s.d.;;bon;
12748;5;21;2;8 M 158;;;<in-12;[Coutumes. Verdun];Coutumes générales de la ville de Verdun;s.d.;;bon;
12749;5;21;2;8 M 158;;;<in-12;[Coutumes. Verdun];Coutumes générales de la ville de Verdun;s.d.;;bon;
12750;5;21;2;8 M 159;;;in-12;[Coutumes. Metz. 1772];Coutumes générales de l'évêché de Metz commentées;1772;;bon;
12751;5;21;2;8 M 160;;;in-12;Parlement de Metz;Stile et règlement pour l'instruction des procez;1682;;bon;
12752;5;21;2;8 M 161;;;in-12;[Coutumes. Thionville. 1677];Coutumes generales de la ville de Thionville;1677;;bon;
12753;5;21;2;8 M 162;;;in-12;[Coutumes. Metz. 1677];Coutumes de l'évéché de Mets;1677;;bon;
12754;5;21;2;8 M 163;;;in-12;[Coutumes. Metz. 1677];Coutumes genrales de la ville de Mets;1677;;bon;bnf
12755;5;21;2;8 M 164;;;in-12;THIEBAUT, C.;Cathéchisme des républicains à l'usage des adolescents;;;bon;bnf
12756;5;21;2;8 M 165;;;in-12;[Coutumes. Bar-le-Duc. 1698];Coutumes du bailliage de Bar;1698;;bon;
12757;5;21;2;8 M 166;;;<in-12;[Coutumes. Lorraine. 1744];Coutumes generales du duché de Lorraine;1744;;bon;
12758;5;21;2;8 M 166;;;in-8;[factum];Recueil des édits, déclarations, lettres-patentes et arrêts du conseil enregistrés au parlement de Metz (tome quatrième);1787;;bon;
12759;5;21;2;8 M 166;;;in-8;[factum];Recueil des édits, déclarations, lettres-patentes et arrêts du conseil enregistrés au parlement de Metz (tome cinquième);1788;;bon;
12760;5;21;2;8 M 167;;;<in-12;anonyme;Reglement;1686 et 1693;;bon;bnf
12761;5;21;2;8 M 167;;;<in-12;anonyme;Ordonnance ampliative de son altesse royale;1704;;bon;bnf
12762;5;21;2;8 M 169;;;<in-12;[Traité];Concordats et traitez faits entre les rois de France et les ducs de Lorraine et de Bar;1726;;bon;
12763;5;21;2;8 M 170;;;<in-12;anonyme;Recueil des arrets, edits, déclarations et réglemens de son altesse royale;;;bon;bnf
12764;5;21;2;8 M 171;;;<in-12;[Coutumes];Coutumes du bailliage de Saint Mihiel;1698;;bon;
12765;5;21;2;8 M 172;;;<in-12;[Lorraine];Coutumes générales du duché de Lorraine;;;bon;
12766;5;21;2;8 M 173;;;<in-12;[Coutumes. Luxembourg];Coutumes générales des pays duché de Luxembourg et comté de Chiny ;1692;;bon;
12767;5;21;2;8 M 174;;;<in-12;[Coutumes. Verdun];Coutumes generales de la ville et cité, évéché et comté de Verdun;s.d.;;bon;bnf
12768;5;21;2;8 M 175;;;<in-12;[Coutumes. Epinal. 1746];Coutumes generales de bailliage d'Epinal;1746;;bon;bnf
12769;5;21;2;8 M 176;;;<in-12;Leopold I;Ordonnance de Leopold I (partie I);s.d.;;bon;bnf
12770;5;21;3;8 M 176;;;<in-12;Leopold I;Ordonnance de Leopold I (partie II);s.d.;;bon;bnf
12771;5;21;3;8 M 177;;;<in-12;[Coutumes];Coutumes du bailliage de Saint Mihiel;1706;;bon;
12772;5;21;3;8 M 178;;;in-12;[Coutumes. Lorraine. 1748];Coutumes générales du duché de Lorraine;1748;;bon;
12773;5;21;3;8 M 179;;;in-12;Lorraine (Duché);Recueil des édits, ordonnances et arrêts concernant les gabelles;[1745];;bon;
12774;5;21;3;8 M 180;;;in-12;;Arrest du conseil d'état de son altesse royale;1725;;bon;
12775;5;21;3;8 M 181;;;in-12;[Coutumes. Verdun];Coutumes generales de la ville et cité, évéché et comté de Verdun;1678;;bon;
12776;5;21;3;8 M 182;;;in-12;Lorraine (Duché). Chambre des comptes;Mandement des nosseigneurs de la chambre des comptes de Lorraine;1759;;bon;
12777;5;21;3;8 M 183;;;in-12;GUIBAL, Charles-François;Système métrique et tarifs de comparaison des mesures locales des quatres départements de la Meurthe, de la Meuse, de la Moselle et des Vosges;1837;;bon;
12778;5;21;3;8 M 184;;;in-12;HUGO, Charles-Louis;Critique de l'histoire des chanoines;1700;;moyen;
12779;5;21;3;8 M 184;;;<in-13;[factum];Loi relative à l'organisation de la garde nationale;s.d.;;bon;
12780;5;21;3;8 M 185;;;in-12;DAULNOY, F.;Le système métrique appliqué aux anciennes mesures du département de la Moselle;1807;;moyen;
12781;5;21;3;8 M 185;;;<in-12;[HAROS, Ch.];Instruction sur les nouvelles mesures;1801;;bon;
12782;5;21;3;8 M 186;;;<in-12;LENAN, H.;Tables de conversion des anciennes mesures de la Meurthe en nouvelles;s.d.;;bon;
12783;5;21;3;8 M 189;;;<in-12;[Coutumes];Coûtumes du bailliage de Saint Mihiel;1678;;bon;1,97 m
12784;5;21;3;8 M 191;;;in-8;anonyme;Recueil général des tarifs de la taxe d'entretien des routes du département de la Meurthe;1798;;moyen;bnf
12785;5;21;3;8 M 192;;;in-8;FANGE, Augustin;Mémoires pour servir à l'histoire de la barbe de l'homme;1774;;bon;
12786;5;21;3;8 M 193;;;in-8;GREGOIRE, Henri;Histoire du mariage des prêtres en France;1826;;moyen;
12787;5;21;3;8 M 194;;;in-8;GOURY, Georges;Origine et développement historique de la distinction des biens;1897;;bon;
12788;5;21;3;8 M 195;;;in-8;GUYOT, Charles;Les forêts lorraines;1886;;bon;
12789;5;21;3;8 M 196;;;in-8;CHANTEAU, Francis de;Essai sur l'industrie et le commerce à Metz;[1897];;bon;
12790;5;21;3;8 M 197;;;in-4;KRUG-BASSE, Jules;Histoire du parlement de Lorraine et Barrois;1899;;bon;
12791;5;21;3;8 M 198;;;in-4;DUVERNOY, Emile;Les états généraux des duchés de Lorraine et de Bar;1904;;bon;
12792;5;21;3;8 M 199;;;in-4;REGE, Henri;Droit coutumier de Verdun et du pays Verdunois;1904;;bon;
12793;5;21;3;8 M 200;;;in-8;SCHIMBERG, Paul;Recherches sur la chambre des comtes du duché de Bar;1908;;bon;
12794;5;21;3;8 M 201;;;in-8;BONVALOT, Édouard;Le tiers état d'après la charte de Beaumont;1884;;bon;
12795;5;21;3;8 M 202;;;in-8;BOYE, Pierre;Les abeilles, la cire et le miel en Lorraine;1906;;mauvais;
12796;5;21;3;8 M 203;;;in-8;LABOURASSE, Henri-Adolphe;Anciens us, coutumes, légendes, superstitions, préjugés, etc. du département de la Meuse;1903;;bon;
12797;5;21;3;8 M 204;;;in-8;SADOUL, Charles;Essai historique sur les institutions juridiques des duchés de Lorraine et de Bar;1898;;mauvais;
12798;5;21;3;8 M 205;;;in-8;FLAYEUX, Georges;Légendes et souvenirs des Hautes-Vosges;1902;;bon;
12799;5;21;3;8 M 206;;;in-12;L. I.;Cours des changes étrangers avec la réduction des monnoies, poids et aunages;1797;;bon;bnf
12800;5;21;3;8 M 206;;;in-12;MASCOV, Johann Jacob;De Jure Feudorum in imperio romano-germanico;1754;;bon;
12801;5;21;3;8 M 207;;;in-12;JACQUET, Simon;Droit public d'Allemagne (tome I);1782;;bon;
12802;5;21;3;8 M 207;;;in-12;JACQUET, Simon;Droit public d'Allemagne (tome II);1782;;bon;
12803;5;21;3;8 M 207;;;in-12;JACQUET, Simon;Droit public d'Allemagne (tome III);1782;;bon;
12804;5;21;3;8 M 207;;;in-12;JACQUET, Simon;Droit public d'Allemagne (tome IV);1782;;bon;
12805;5;21;3;8 M 207;;;in-12;JACQUET, Simon;Droit public d'Allemagne (tome VI);1782;;bon;
12806;5;21;3;8 M 207;;;in-12;JACQUET, Simon;Droit public d'Allemagne (tome V);1782;;bon;
12807;5;21;3;8 M 209;;;in-12;LA CURNE DE SAINTE-PALAYE, Jean-Baptiste de;Mémoire sur l'ancienne chevalerie (T. III, Le voeu du héron... Notes historiques sur la chasse, table);1781;;bon;
12808;5;21;3;8 M 209;;;in-12;LA CURNE DE SAINTE-PALAYE, Jean-Baptiste de;Mémoire sur l'ancienne chevalerie (T. II, partie V, Mémoire concernant la lecture... Les honneurs de la Cour, tables);1781;;bon;
12809;5;21;3;8 M 209;;;in-12;LA CURNE DE SAINTE-PALAYE, Jean-Baptiste de;Mémoire sur l'ancienne chevalerie (T. I, parties I-IV);1781;;bon;
12810;5;21;3;8 M 209;;;in-12;LA CURNE DE SAINTE-PALAYE, Jean-Baptiste de;Mémoire sur l'ancienne chevalerie (T. III, Le voeu du héron... Notes historiques sur la chasse, table);1781;;bon;
12811;5;21;3;8 M 209;;;in-12;LA CURNE DE SAINTE-PALAYE, Jean-Baptiste de;Mémoire sur l'ancienne chevalerie (T. II, partie V, Mémoire concernant la lecture... Les honneurs de la Cour, tables);1781;;bon;
12812;5;21;3;8 M 209;;;in-12;LA CURNE DE SAINTE-PALAYE, Jean-Baptiste de;Mémoire sur l'ancienne chevalerie (T. I, parties I-IV);1781;;bon;
12813;5;21;3;8 M 210;;;in-12;anonyme;Etat de la maréchaussée au 1er janvier 1788;1788;;bon;bnf
12814;5;21;3;8 M 211;;;in-8;DITTERICH, Franz Georg;Primae Lineae Juris Publici Ecclesiastici;1776;;bon;
12815;5;21;3;8 M 212;;;in-8;MAGNIERES, Pierre-André O'Heguerty comte de;De la nature des biens des anciens romains ;1769;;bon;
12816;5;21;3;8 M 213;;;in-8;BALLET;Conférences sur les ordonnances;1788;;bon;
