id,n_carton,fonds,type_de_document,auteur,auteur_bis,titre,couverture,langue,edition,datation,contenu,etat,ancien_proprietaire,notes,don,emplacement_initial_dans_la_bibliotheque
1128,136,Bailly-Bechet,Lettre,Pierre Marot,,Lettre l'agence Collector's Editions Ltd.,Papier,Français,New-York,mercredi 21 juillet 1971,Lettre l'agence Collector's Editions Ltd.,Correct,Bailly-Bechet,"Pochette ""P. Marot""",,1er étage travée 28 (2)
1130,136,Bailly-Bechet,Lettre,David M. Block,,Lettre à Pierre Marot.,Papier,Anglais,New-York,vendredi 5 février 1971,Lettre à Pierre Marot.,Correct,Bailly-Bechet,"Pochette ""P. Marot""",,1er étage travée 28 (2)
1131,136,Bailly-Bechet,Lettre,Janice Elwood,,Lettre à Pierre Marot.,Papier,Anglais,New-York,mercredi 25 novembre 1970,Lettre à Pierre Marot.,Correct,Bailly-Bechet,"Pochette ""P. Marot""",,1er étage travée 28 (2)
1132,136,Bailly-Bechet,Lettre,,,Lettre à Pierre Marot.,Papier,Anglais,New-York,mercredi 10 septembre 1969,Lettre à Pierre Marot.,Correct,Bailly-Bechet,"Pochette ""P. Marot""",,1er étage travée 28 (2)
1133,136,Bailly-Bechet,Lettre,David M. Block,,Lettre à Pierre Marot.,Papier,Anglais,New-York,vendredi 5 février 1971,Lettre à Pierre Marot.,Correct,Bailly-Bechet,"Pochette ""P. Marot""",,1er étage travée 28 (2)
1134,136,Bailly-Bechet,Lettre,Philippe Huisman,,Lettre à David Block.,Papier,Anglais,,,Lettre à David Block.,Correct,Bailly-Bechet,"Pochette ""P. Marot""",,1er étage travée 28 (2)
1143,136,Bailly-Bechet,Lettre,Evêché de Nancy,,Lettre au préfet. ,Papier,Français,Nancy,22 février 1803,Manuscrit original. Lettre de l'évêché de Nancy au préfet.,Correct,Bailly-Bechet,"Pochette rouge ""Fond Marot III""",,1er étage travée 28 (2)
1144,136,Bailly-Bechet,Lettre,Evêché de Nancy,,Lettre.,Papier,Français,Nancy,14 mars 1803,Manuscrit original. Lettre de l'évêché de Nancy.,Correct,Bailly-Bechet,"Pochette rouge ""Fond Marot III""",,1er étage travée 28 (2)
1146,136,Bailly-Bechet,Lettre,,,Lettre.,Papier,Français,Nancy,19 mars 1803,Manuscrit original.,Correct,Bailly-Bechet,"Pochette rouge ""Fond Marot III""",,1er étage travée 28 (2)
1152,136,Bailly-Bechet,Lettre,Préfet de la Meurthe,,Lettre à l'évêque de Nancy.,Papier bleu,Français,Nancy,10 juillet 1803,Lettre à l'évêque de Nancy.,Correct,Bailly-Bechet,"Pochette rouge ""Fond Marot III""",,1er étage travée 28 (2)
1153,136,Bailly-Bechet,Lettre,,,Lettre à l'évêque de Nancy.,Papier bleu,Français,Paris, 16 juillet 1803,Lettre à l'évêque de Nancy.,Correct,Bailly-Bechet,"Pochette rouge ""Fond Marot III""",,1er étage travée 28 (2)
1156,136,Bailly-Bechet,Lettre,Evêché de Nancy,,Lettre.,Papier,Français,Nancy,9 ocotobre 1805,Manuscrit original.,Correct,Bailly-Bechet,"Pochette rouge ""Fond Marot III""",,1er étage travée 28 (2)
1157,136,Bailly-Bechet,Lettre,Evêché de Nancy,,Lettre.,Papier,Français,Nancy,9 ocotobre 1805,Manuscrit original.,Correct,Bailly-Bechet,"Pochette rouge ""Fond Marot III""",,1er étage travée 28 (2)
1158,136,Bailly-Bechet,Lettre,Ministre des cultes,,Lettre à Monsieur Lénique de Nancy.,Papier,Français,Paris,11 novembre 1803,Lettre à Monsieur Lénique de Nancy.,Correct,Bailly-Bechet,"Pochette rouge ""Fond Marot III""",,1er étage travée 28 (2)
1160,136,Bailly-Bechet,Lettre,Ministre des finances,,Lettre.,Papier,Français,Paris,13 avril 1806,Manuscrit original.,Correct,Bailly-Bechet,"Pochette rouge ""Fond Marot III""",,1er étage travée 28 (2)
1161,136,Bailly-Bechet,Lettre,,,Lettre.,Papier,Français,Paris,23 avril 1806,Manuscrit original.,Correct,Bailly-Bechet,"Pochette rouge ""Fond Marot III""",,1er étage travée 28 (2)
1163,136,Bailly-Bechet,Lettre,Ministre des finances,,Lettre.,Papier,Français,Paris,8 mai 1806,Manuscrit original.,Correct,Bailly-Bechet,"Pochette rouge ""Fond Marot III""",,1er étage travée 28 (2)
1164,136,Bailly-Bechet,Lettre,,,Lettre.,Papier,Français,Nancy,10 mai 1806,Manuscrit original.,Correct,Bailly-Bechet,"Pochette rouge ""Fond Marot III""",,1er étage travée 28 (2)
1165,136,Bailly-Bechet,Lettre,Préfet de la Meurthe,,Lettre à l'évêque de Nancy.,Papier,Français,Nancy,9 ocotobre 1803,Lettre à l'évêque de Nancy.,Correct,Bailly-Bechet,"Pochette rouge ""Fond Marot III""",,1er étage travée 28 (2)
1209,137,Divers,Lettre,P. Simonin,,Lettres P. Simonin et Mathilde S.,Papier,Français,,,Lettres P. Simonin et Mathilde S.,Correct,,"Pochette ""Papier famille Farnier-Simonin""",,1er étage travée 28 (2)
1213,137,Divers,Lettre,J. Berthelé,,Lettre J. Berthelé.,Papier,Français,,,Lettre J. Berthelé.,Correct,,"Pochette ""Papier famille Farnier-Simonin""",,1er étage travée 28 (2)
1215,137,Divers,Lettre,Bonne d'Eugénie Simonin.,,Lettre de la bonne d'Eugénie Simonin.,Papier,Français,,,Lettre de la bonne d'Eugénie Simonin.,Correct,,"Pochette ""Papier famille Farnier-Simonin""",,1er étage travée 28 (2)
1221,137,Divers,Lettre,,,Lettre []Jacques.,Papier,Français,,,Lettre []Jacques.,Correct,,"Pochette ""Papier famille Farnier-Simonin""",,1er étage travée 28 (2)
1222,137,Divers,Lettre,Michel Simonin,,Dernière lettre de Michel.,Papier,Français,,,Dernière lettre de Michel.,Correct,,"Pochette ""Papier famille Farnier-Simonin""",,1er étage travée 28 (2)
1225,137,Divers,Lettre,,,Lettre à Simonin.,Papier,Français,,,Lettre à Simonin.,Correct,,"Pochette ""Papier famille Farnier-Simonin""",,1er étage travée 28 (2)
1324,137 boîte grise,Divers,Lettre,,,Lettre.,Papier,Français,,16 mai ?,Lettre.,Correct,,,,1er étage travée 28 (2)
1325,137 boîte grise,Divers,Lettre,Robert Molinier de Fombelle,,Lettre à Michel Simonin.,Papier,Français,Levallois,27-juil-57,Lettre à Michel Simonin.,Correct,,,,1er étage travée 28 (2)
1326,137 boîte grise,Divers,Lettre,Robert Molinier de Fombelle,,Lettre à Michel Simonin.,Papier,Français,Paris,22-juil-57,Lettre à Michel Simonin.,Correct,,,,1er étage travée 28 (2)
1327,137 boîte grise,Divers,Lettre,Robert Molinier de Fombelle,,Lettre à Michel Simonin.,Papier,Français,Paris,30-juil-57,Lettre à Michel Simonin.,Correct,,,,1er étage travée 28 (2)
1328,137 boîte grise,Divers,Lettre,Robert Molinier de Fombelle,,Lettre à Michel Simonin.,Papier,Français,Paris,30-juil-57,Lettre à Michel Simonin.,Correct,,,,1er étage travée 28 (2)
1329,137 boîte grise,Divers,Lettre,Robert Molinier de Fombelle,,Lettre à Michel Simonin.,Papier,Français,Paris,31-juil-57,Lettre à Michel Simonin.,Correct,,,,1er étage travée 28 (2)
1526,141,Juifs de Lorraine,Lettre,,,"1er juin 1760, lettres de juifs installés en Lorraine.",Papier,Français,,1er juin 1760,"Receuil de pièces, d'extraits imprimés et notés de la main de Lucien et René Wiener.",Correct,,Pochette avec une feuille d'index.,,1er étage travée 28 (1)
1065,136,Bailly-Bechet,Lettre copie,,,Lettre à Jacques Callot.,Papier,Français,,,Lettre à Jacques Callot.,Correct,Bailly-Bechet,"Pochette ""Callot""",,1er étage travée 28 (2)
1066,136,Bailly-Bechet,Lettre copie,,,Lettre à son altesse.,Papier,Français,,,Lettre à son altesse.,Correct,Bailly-Bechet,"Pochette ""Callot""",,1er étage travée 28 (2)
1078,136,Bailly-Bechet,Lettre copie,,,Lettre à Jacques Callot.,Papier,Français,,31 octobre 1626,Lettre à Jacques Callot.,Correct,Bailly-Bechet,"Pochette ""Callot""",,1er étage travée 28 (2)
1080,136,Bailly-Bechet,Lettre copie,,,Lettre à son altesse.,Papier,Français,,3 mai 1608,Lettre à son altesse.,Correct,Bailly-Bechet,"Pochette ""Callot""",,1er étage travée 28 (2)
1113,136,Bailly-Bechet,Lettre copie,,,Lettre.,Papier,Français,,vendredi 2 septembre 1904,Copie d'une lettre se trouvant aux archives de Meurthe et Moselle;,Correct,Bailly-Bechet,"Pochette ""P. Marot""",,1er étage travée 28 (2)
1129,136,Bailly-Bechet,Lettre copie,,,Lettre à Pierre Marot.,Papier,Français,,vendredi 22 janvier 1971,Lettre à Pierre Marot.,Correct,Bailly-Bechet,"Pochette ""P. Marot""",,1er étage travée 28 (2)
1150,136,Bailly-Bechet,Lettre copie,Préfet de la Meurthe,,Copies de la lettre écrite par le préfet du département de la Meurthe.,Papier,Français,,6 juillet 1803,Copies de la lettre écrite par le préfet du département de la Meurthe.,Correct,Bailly-Bechet,"Pochette rouge ""Fond Marot III""",,1er étage travée 28 (2)
1151,136,Bailly-Bechet,Lettre copie,Préfet de la Meurthe,,Copies de la lettre écrite par le préfet du département de la Meurthe.,Papier,Français,,6 juillet 1803,Copies de la lettre écrite par le préfet du département de la Meurthe.,Correct,Bailly-Bechet,"Pochette rouge ""Fond Marot III""",,1er étage travée 28 (2)
1154,136,Bailly-Bechet,Lettre copie,Ministre des finances,,Copie de la lettre écrite par son excellence le Ministre des finances à l'excellence le ministre des cultes. ,Papier,Français,,30 septembre 1803,Copie de la lettre écrite par son excellence le Ministre des finances à l'excellence le ministre des cultes. ,Correct,Bailly-Bechet,"Pochette rouge ""Fond Marot III""",,1er étage travée 28 (2)
1155,136,Bailly-Bechet,Lettre copie,Ministre des finances,,Copie de la lettre écrite par son excellence le Ministre des finances à l'excellence le ministre des cultes. ,Papier,Français,,30 septembre 1803,Copie de la lettre écrite par son excellence le Ministre des finances à l'excellence le ministre des cultes. ,Correct,Bailly-Bechet,"Pochette rouge ""Fond Marot III""",,1er étage travée 28 (2)
1168,137,Lettres,Lettre copie,,,Lettre à Charles IV prisonnier à Tolède.,Papier,Français,,8 décembre 1656,Copie d'une lettre à Charles IV. ,Correct,,"Pochette ""Lettre à Charles Iv prisonnier à Tolède""",,1er étage travée 28 (2)
1169,137,Lettres,Lettre copie,,,Godefroy,Papier,Français,Nancy,12 mars 1636,Copie d'une lettre à Monsieur Godefroy.,Correct,,"Pochette ""Godefroy""",,1er étage travée 28 (2)
1170,137,Lettres,Lettre copie,,,Louis XVIII.,Papier,Français,,,Ensemble de copies de lettres adressées à Louis VIII.,Correct,,"Pochette ""Louis XVIII Gaston d'Orléans"" ""Lettres roi Louis XVIII""",,1er étage travée 28 (2)
1171,137,Lettres,Lettre copie,,,Gaston d'Orléans.,Papier,Français,,,Ensemble de copies de lettres adressées à Gaston d'Orléans.,Correct,,"Pochette ""Louis XVIII Gaston d'Orléans"" ""Gaston d'Orléans""",,1er étage travée 28 (2)
1178,137,Lettres,Lettre copie,,,Dom Calmet.,Papier,Français,,,Copie d'une lettre de Dom Calmet.,Correct,,"Pochette ""Dom Calmet""",,1er étage travée 28 (2)
1180,137,Lettres,Lettre copie,Désiré Carrière,,Lettre à Lamartine.,Papier,Français,,12 mars 1848,Copie d'une lettre à Lamartine.,Correct,,"Pochette ""Carrière (Désiré)",,1er étage travée 28 (2)
1279,137 boîte grise,Divers,Lettre copie,,,Lettre à R. Pillault.,Papier,Français,Paris,26-oct-38,Lettre à R. Pillault.,Correct,,,,1er étage travée 28 (2)
64,132,Abbé Harmand,Livre,Thadäus Anton Derefer,,Katholisches Gebetbuch.,Marron avec une croix (rien d'écrit),Allemand,"Hellbronn, Berlag von Joh. Ulr. Landherr",1843,Livre de prières,Correct,Julü Goüy,Le début et la fin du livre sont en français manuscrit. ,"Abbé Mathieu et abbé Harmand, Orphelinat de Haroué, Meuthe et Moselle",1er étage travée 28 (2)
661,134,Bailly-Bechet,Livre,André Philippe et Pierre Marot,,"Le ""Sépulcre"" de l'Eglise des Cordeliers de Neufchâteau en Lorraine""",Papier,Français,"Epinal, Imprimeries Robert Kahn",samedi 22 avril 1905,Livre sur le Sépulcre de Neufchâteau.,Correct,Bailly-Bechet,4 exemplaires,,1er étage travée 28 (2)
662,134,Bailly-Bechet,Livre,Pierre Marot,,Le premier secrétaire de la société de l'histoire de France Jules Desnoyers 1800-1887.,Papier,Français,,1962-1963,Livre sur Jules Desnoyers.,Correct,Bailly-Bechet,8 exemplaires,,1er étage travée 28 (2)
732,135,Marot,Livre,Joseph Bard,,Pparcours général de Paris à Lyon par le chemin de fer et la navigation à vapeur.,Papier,Français,"Paris, Gare de Lyon.",,Récit de voyage.,Correct,Marot,,,1er étage travée 28 (2)
771,135,Marot,Livre,Alphonse de Rambervillers,Anne Reinbold,Correspondance Nicolas Fabri de Peiresc-Alphonse de Rambervillers.,Rouge,Français,"Paris, éditions du CNRS",lundi 5 juin 1905,Lettres. ,Correct,Marot,"Pochette ""Illustration d'A de Rambervillers""",,1er étage travée 28 (2)
826,135 boîte grise,Marot,Livre,Pierre Marot,,Jacques Callot d'après des documents inédits. ,Papier cartonné,Français,,,Livre sur Jacques Callot.,Correct,Marot,Pochette papier,,1er étage travée 28 (2)
1190,137,Divers,Livre,,,Livres-Autogaphes-dessins-gravures et Précieux livres anciens et romantiques rares et curieux. ,Papier,Français,Paris,,Catalogue littéraire.,Correct,,,,1er étage travée 28 (2)
1192,137,Divers,Livre,André Chamson,,Trésors des musées de Vienne.,Papier,Français,Paris,,Trésors des musées de Vienne.,Correct,,,,1er étage travée 28 (2)
1196,137,Divers,Livre,,,4e division marocaine.,Bleu,Français,,1945,Livre sur la guerre.,Correct,,,,1er étage travée 28 (2)
1305,137 boîte grise,Divers,Livre,E. Devinat,,Lectures enfantines illustrées.,Papier,Français,"Paris, Librairie CH. Delgrave",,Lectures enfantines illustrées.,Correct,Pierre Marot,,,1er étage travée 28 (2)
1454,139,Divers,Livre,Ferdinand Farnier,,De raison,Papier,Français,Robecourt,21 janvier 1892,Préambule di livre De Raison.,Correct,,Pochette rose,,1er étage travée 28 (2)
1486,139,Divers,Livre,,,Statistiques de la Meurthe. Notes prises aux archives départementales.,Marron,Français,,,Vieux cahier d'école.,Correct,,,,1er étage travée 28 (1)
1557,Hors carton,Divers,Livre,,,,Rouge,Français,,,"A tres hault tres noble et tres illustre prince, Antoine par la grace de Dieu, duc de Calabre, de Lorraine et de Bar. Peut-être s'agit-il d'un original. Belles dorures et enluminures tardives.",Correct,,"""Voir recherches sur l'imprimerie en Lorraine p.105""","Mme Martine Quénot, 2006, 7 rue Mably, Nancy;",1er étage travée 28 (2)
9,132,Abbé Harmand,Livre de poche,"J.-L.-C. Renaudin, instituteur, maître de pension",,Histoire sainte des écoles primaires faisant suite à la petite histoire sainte du jeune âge.,Beige,Français,"Paris, Larousse et Boyer, Libraires-éditeurs",1860,Chapitres et table des matières,Correct,Madeleine Goüy de Bellocq,Cartes géographiques manquantes,"Abbé Mathieu et abbé Harmand, Orphelinat de Haroué, Meuthe et Moselle",1er étage travée 28 (2)
14,132,Abbé Harmand,Livre de poche,C. Siret,Notice de A. Mottet. ,Epitome. Historiae Graecae.,Jaune à tranche grise,Français-latin,"Paris, Imprimerie et Librairie classique de Jules Delalain et fils. ",XIXe siècle,"Passages de textes anciens, dctionnaire",Correct,,,"Abbé Mathieu et abbé Harmand, Orphelinat de Haroué, Meuthe et Moselle",1er étage travée 28 (2)
15,132,Abbé Harmand,Livre de poche,"J. Henri Fabre, docteur en sciences",,"Eléments de chimie, à l'usage de tous les établissements d'instruction publique.",Vert à tranche marron,Français,"Paris, Librairie CH. Delagrave",1887,Cours de chimie avec illustration et table des matières,Correct,,"""Cours supérieurs""","Abbé Mathieu et abbé Harmand, Orphelinat de Haroué, Meuthe et Moselle",1er étage travée 28 (2)
16,132,Abbé Harmand,Livre de poche,"M. Adler Mesnard, maitre de conférences",,Cours complet de langue allemande. Versions et thèmes écrits et parlés appliqués aux règles de la grammaire et accompagné d'un vocabulaire.,Vert à tranche grise,Français-Allemand,"Paris, Librairie CH. Delagrave",1884,"Cours d'allemand, table des matières",Correct,Madeleine Goüy de Bellocq,Dessins et tampons,"Abbé Mathieu et abbé Harmand, Orphelinat de Haroué, Meuthe et Moselle",1er étage travée 28 (2)
17,132,Abbé Harmand,Livre de poche,L'abbé Gaultier ,"Corrigé par De Blignières, Demoyencourt, Ducros et Le Clerc.",Géographie.,Rose (rien d'écrit),Français,"Pais, Jules Renouard et Cie",1848,"Leçons, cartes géographiques, table des matières",Correct,,Pages de publicité jaunes au début du livre. ,"Abbé Mathieu et abbé Harmand, Orphelinat de Haroué, Meuthe et Moselle",1er étage travée 28 (2)
18,132,Abbé Harmand,Livre de poche,"E.-J. Taratte, directeur de l'école supérieure de Metz",,Eléments de grammaire française.,Jaune,Français,"Paris, Borrani et Droz",1850,"Cours, exercices, questionnaire et table des matières",Correct,Zoé de Bellocq,Calculs manuscrits,"Abbé Mathieu et abbé Harmand, Orphelinat de Haroué, Meuthe et Moselle",1er étage travée 28 (2)
20,132,Abbé Harmand,Livre de poche,"M. L'abbé Drioux, chanoine honoraire de Langres, docteur en théologie",,"Précis élémentaire d'histoire ecclésiastique suivi De la Chronologie des Papes, Conciles, Ordres religieux, Hérésies, principaux Personnages etc.",Beige à tranche bleue,Français,"Paris, Librairie classique d'Eugène Belin",1855,"Histoire de la chrétienté, table des matières",Correct,,,"Abbé Mathieu et abbé Harmand, Orphelinat de Haroué, Meuthe et Moselle",1er étage travée 28 (2)
22,132,Abbé Harmand,Livre de poche,Félix Ansart,Portraits revus par E. Ansart et fils. ,Petite histoire de France à l'usage des écoles primaires.,Violet ,Français,"Paris, Librairie Ecclésiastique, Classique et Elémentaire de CH. Fouraut et fils",1871,"Chapitres, cartes géographiques et portraits",Correct,Emma Goüy de Bellocq,Institution de Melle Bernard,"Abbé Mathieu et abbé Harmand, Orphelinat de Haroué, Meuthe et Moselle",1er étage travée 28 (2)
23,132,Abbé Harmand,Livre de poche,"M. L'abbé Drioux, chanoine honoraire de Langres, docteur en théologie",,"Cours abrégé d'histoire, de géographie, de littérature, d'histoire littéraire et de mythologie (Histoire romaine).",Beige à tranche bleue,Français,"Paris, Librairie classique d'Eugène Belin",1852,"Cours d'histoire romaine. Tables synchroniqueset analytique, table des matières",Correct,,Pages de publicité jaunes au début du livre. ,"Abbé Mathieu et abbé Harmand, Orphelinat de Haroué, Meuthe et Moselle",1er étage travée 28 (2)
24,132,Abbé Harmand,Livre de poche,"M. Edom, recteur de l'académie de Reims",,Vie abrégée de N.-S. Jésus-Christ selon le texte des évangiles des dimanches etr des fêtes de l'année.,Vert,Français,"Paris, Librairie CH. Delagrave",XIXe siècle,Vie de Jésus-christ avec des illustrations.,Correct,,,"Abbé Mathieu et abbé Harmand, Orphelinat de Haroué, Meuthe et Moselle",1er étage travée 28 (2)
25,132,Abbé Harmand,Livre de poche,"Félix Ansart, professeur d'histoire au lycée de Dijon",,Petite histoire sainte.,Bleu  à tranche marron,Français,"Paris, Librairie Ecclésiastique, Classique et Elémentaire de CH. Fouraut et fils",1871,Chapitres et table des matières,Correct,Emma Goüy de Bellocq,,"Abbé Mathieu et abbé Harmand, Orphelinat de Haroué, Meuthe et Moselle",1er étage travée 28 (2)
26,132,Abbé Harmand,Livre de poche,L. Todière,,Histoire de l'Europe et particulièrement de la France de 1610 à 1789.,Marron/Rouge,Français,"11e édition. Paris, Imprimerie et Librairie classique de Jules Delalain et fils. ",Octobre 1883,Chapitres et table des matières,Correct,,,"Abbé Mathieu et abbé Harmand, Orphelinat de Haroué, Meuthe et Moselle",1er étage travée 28 (2)
27,132,Abbé Harmand,Livre de poche,A. Riquier et l'abbé Combes,,Cours complet d'instruction élémentaire à l'usage de la jeunesse dans les collèges et dans les institutions. Histoire ancienne (L'Orient jusqu'aux gueres médiques).,Marron (rien d'écrit),Français,"Paris, Librairie CH. Delagrave",1883,"Chapitres, table des matières et carte géographique.",Correct,,,"Abbé Mathieu et abbé Harmand, Orphelinat de Haroué, Meuthe et Moselle",1er étage travée 28 (2)
31,132,Abbé Harmand,Livre de poche,"M. L'abbé Drioux, chanoine honoraire de Langres, docteur en théologie",,"Précis de l'histoire moderne, depuis la prise de Constantinople jusqu'à la chute du premier Empire français (1453-1815) à l'usage des établissements d'instruction secondaire.",Beige,Français,"Paris, Librairie classique d'Eugène Belin",1872,Chapitres et table des matières,Correct,"Emma Goüy de Belloqc, octobre 1881",,"Abbé Mathieu et abbé Harmand, Orphelinat de Haroué, Meuthe et Moselle",1er étage travée 28 (2)
32,132,Abbé Harmand,Livre de poche,"M. Lamé Fleury, auteur de plusieurs ouvrages d'éducation",,L'histoire de France raconté à la jeunesse.,Beige,Français,"Paris, A. Allouard, Libraire-comissionnaire",1847,Chapitres et table des matières,Correct,Emma Goüy de Bellocq,,"Abbé Mathieu et abbé Harmand, Orphelinat de Haroué, Meuthe et Moselle",1er étage travée 28 (2)
