id,n_carton,fonds,type_de_document,auteur,auteur_bis,titre,couverture,langue,edition,datation,contenu,etat,ancien_proprietaire,notes,don,emplacement_initial_dans_la_bibliotheque
908,136,Bailly-Bechet,Notes manuscrites,_,_,Le quantième de la date du décès de Thierry Ier et Thierry II ducs de Lorraine.,Papier,Français,_,_,Notes sur Thierry Ier et Thierry II de Lorraine.,Correct,Bailly-Bechet,"Pochette ""Bailly-Bechet""",_,1er étage travée 28 (2)
909,136,Bailly-Bechet,Notes manuscrites,_,_,_,Papier,Français,_,_,Notes sur le XVIIe siècle,Correct,Bailly-Bechet,"Pochette ""Bailly-Bechet""",_,1er étage travée 28 (2)
910,136,Bailly-Bechet,Photocopie,_,_,Imprimés.,Papier,Français,_,_,"Photocopie avce entouré en orange ""Les Institutes de Justinien, imprimé à Bâle en 1478"". Forme d'inventaire. ",Correct,Bailly-Bechet,"Pochette ""Bailly-Bechet""",_,1er étage travée 28 (2)
911,136,Bailly-Bechet,Notes manuscrites,_,_,Brève généalogie de René II.,Papier,Français,_,_,Ensemble incommensurable de notes et de copies d'ouvrages sur le doyen de Saint-<thiébaut dont certains sont indiqués comme à photographier. ,Correct,Bailly-Bechet,"Pochette ""Brève généalogie de René II""",_,1er étage travée 28 (2)
912,136,Bailly-Bechet,Notes ,_,_,Chronique du Doyen de Saint-Thiébaut.,Papier,Français,_,_,Ensemble incommensurable de notes et de copies d'ouvrages sur René II dont certains sont indiqués comme à photographier. ,Correct,Bailly-Bechet,"Pochette ""Doyen de Saint-Thiébaut""",_,1er étage travée 28 (2)
913,136,Bailly-Bechet,Notes,_,_,Callot documents.,Papier,Français,_,_,Notes incomensurablessur Callot.,Correct,Bailly-Bechet,"Pochette ""Callot documents "" ""I""",_,1er étage travée 28 (2)
914,136,Bailly-Bechet,Notes,_,_,Callot documents.,Papier,Français,_,_,Notes incommensurables sur Callot.,Correct,Bailly-Bechet,"Pochette ""Callot documents "" ""II""",_,1er étage travée 28 (2)
915,136,Bailly-Bechet,Notes,Boyé,_,Boyé notes.,Papier,Français,_,_,Notes de Boyé.,Correct,Bailly-Bechet,"Pochette ""Boyé Notes""",_,1er étage travée 28 (2)
916,136,Bailly-Bechet,Fiches,_,_,Cordeliers.,Papier,Français,_,_,Fiches numérotées sur les Cordeliers.,Correct,Bailly-Bechet,"Pochette ""Fonds Marot Cordeliers"" ""Cordeliers""",_,1er étage travée 28 (2)
917,136,Bailly-Bechet,Notes imprimées,_,_,Cordeliers.,Papier,Français-latin,_,_,Notes dactylographiées sur les Cordeliers.,Correct,Bailly-Bechet,"Pochette ""Fonds Marot Cordeliers"" ""Cordeliers 1""",_,1er étage travée 28 (2)
918,136,Bailly-Bechet,Notes imprimées,_,_,Cordeliers.,Papier,Français-latin,_,_,Notes dactylographiées sur les Cordeliers.,Correct,Bailly-Bechet,"Pochette ""Fonds Marot Cordeliers"" ""Cordeliers 2""",_,1er étage travée 28 (2)
919,136,Bailly-Bechet,Notes manuscrites,_,_,Cordeliers de Toul.,Papier,Français,_,_,Notes sur les Cordeliers de Toul.,Correct,Bailly-Bechet,"Pochette ""Fonds Marot Cordeliers"" ""Cordeliers de Toul""",_,1er étage travée 28 (2)
920,136,Bailly-Bechet,Fiches,_,_,Cordeliers fiches.,Papier,Français,_,_,Fiches sur les Cordeliers.,Correct,Bailly-Bechet,"Pochette ""Fonds Marot Cordelier"" ""Cordeliers Nécrologe"" ""5ensembles de fiches""",_,1er étage travée 28 (2)
921,136,Bailly-Bechet,Notes manuscrites,_,_,La restauration de l'église des Cordeliers et de la chapelle ducale.,Papier,Français,_,_,Notes sur la restauration de l'église des Cordeliers et de la chapelle ducale.,Correct,Bailly-Bechet,"Pochette ""Fonds Marot Cordelier"" ""Cordeliers Nécrologe"" ""grandes et petites familles""",_,1er étage travée 28 (2)
922,136,Bailly-Bechet,Notes manuscrites,_,_,Nécrologe des Cordeliers de Nancy.,Papier,Français,_,_,Notes sur le nécrologe des Cordeliers de Nancy.,Correct,Bailly-Bechet,"Pochette ""Fonds Marot Cordelier"" ""Cordeliers Nécrologe"" ""Nécrologe des Cordeliers de Nancy""",_,1er étage travée 28 (2)
923,136,Bailly-Bechet,Lettre,Edouard Salin,_,Lettre à M. Sidet directeur des Musées de France,Papier,Français,Nancy,lundi 30 juin 1958,Lettre à M. Sidet directeur des Musées de France,Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",_,1er étage travée 28 (2)
924,136,Bailly-Bechet,Lettre,Edouard Salin,_,"Lettre à M. Gravier, président du conseil Général de Meurthe et Moselle.",Papier,Français,Nancy,dimanche 21 juillet 1985,"Lettre à M. Gravier, président du conseil Général de Meurthe et Moselle.",Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",_,1er étage travée 28 (2)
925,136,Bailly-Bechet,Lettre,Edouard Salin,_,Lettre au président du Conseil Général des Vosges.,Papier,Français,Nancy,lundi 21 juillet 1958,Lettre au président du Conseil Général des Vosges.,Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",_,1er étage travée 28 (2)
926,136,Bailly-Bechet,Lettre,Edouard Salin,_,"Lettre au préfet de Meurthe et Moselle, M. Cousin.",Papier,Français,Nancy,lundi 21 juillet 1958,"Lettre au préfet de Meurthe et Moselle, M. Cousin.",Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",_,1er étage travée 28 (2)
927,136,Bailly-Bechet,Lettre,Edouard Salin,_,"Lettre à M. Grandpierre, président de la compagnie de Pont à Mousson.",Papier,Français,Nancy,lundi 21 juillet 1958,"Lettre à M. Grandpierre, président de la compagnie de Pont à Mousson.",Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",_,1er étage travée 28 (2)
928,136,Bailly-Bechet,Lettre,A. Grandpierre,_,Lettre à Edouard Salin.,Papier,Français,_,jeudi 24 juillet 1958,Lettre à Edouard Salin.,Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",_,1er étage travée 28 (2)
929,136,Bailly-Bechet,Lettre,Edouard Salin,_,Lettre à André Grandpierre.,Papier,Français,Nancy,mardi 29 juillet 1958,Lettre à André Grandpierre.,Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",_,1er étage travée 28 (2)
930,136,Bailly-Bechet,Lettre,Edouard Salin,_,"Lettre à M. Cousin, préfet de Meurthe et Moselle. ",Papier,Français,Nancy,jeudi 11 septembre 1958,"Lettre à M. Cousin, préfet de Meurthe et Moselle. ",Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",_,1er étage travée 28 (2)
931,136,Bailly-Bechet,Lettre,Edouard Salin,_,"Lettre à M. Cousin, préfet de Meurthe et Moselle. ",Papier,Français,Nancy,jeudi 11 septembre 1958,"Lettre à M. Cousin, préfet de Meurthe et Moselle. ",Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",_,1er étage travée 28 (2)
932,136,Bailly-Bechet,Lettre,Edouard Salin,_,"Lettre à M; Vergnet-Ruiz, inspecteur général des Musées de Province.",Papier,Français,Nancy,jeudi 18 septembre 1958,"Lettre à M; Vergnet-Ruiz, inspecteur général des Musées de Province.",Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",_,1er étage travée 28 (2)
933,136,Bailly-Bechet,Lettre ,Edouard Salin,_,"Lettre à Monsieur Goury, archéologue.",Papier,Français,Nancy,jeudi 18 septembre 1958,"Lettre à Monsieur Goury, archéologue.",Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",_,1er étage travée 28 (2)
934,136,Bailly-Bechet,Lettre,Edouard Salin,_,"Lettre à son Excellence Monseigneur Pirolley, évêque de Nancy et de Toul.",Papier,Français,Nancy,vendredi 19 septembre 1958,"Lettre à son Excellence Monseigneur Pirolley, évêque de Nancy et de Toul.",Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",_,1er étage travée 28 (2)
935,136,Bailly-Bechet,Lettre,Edouard Salin,_,"Lettre à M. Pinchard, sénateur-maire de Nancy.",Papier,Français,Nancy,vendredi 19 septembre 1958,"Lettre à M. Pinchard, sénateur-maire de Nancy.",Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",_,1er étage travée 28 (2)
936,136,Bailly-Bechet,Lettre,Edouard Salin,_,"Lettre à M. Brunel, directeur honoraire de l'Ecole des Chartes.",Papier,Français,Nancy,vendredi 19 septembre 1958,"Lettre à M. Brunel, directeur honoraire de l'Ecole des Chartes.",Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",_,1er étage travée 28 (2)
937,136,Bailly-Bechet,Lettre,Edouard Salin,_,"Lettre à M. Gravier, président du conseil Général de Meurthe et Moselle.",Papier,Français,Nancy,samedi 20 septembre 1958,"Lettre à M. Gravier, président du conseil Général de Meurthe et Moselle.",Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",_,1er étage travée 28 (2)
938,136,Bailly-Bechet,Lettre,Edouard Salin,_,"Lettre à M. Villemin, président du conseil général des Vosges.",Papier,Français,Nancy,samedi 20 septembre 1958,"Lettre à M. Villemin, président du conseil général des Vosges.",Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",_,1er étage travée 28 (2)
939,136,Bailly-Bechet,Lettre,Edouard Salin,_,Lettre au préfet des Vosges.,Papier,Français,Nancy,samedi 20 septembre 1958,Lettre au préfet des Vosges.,Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",_,1er étage travée 28 (2)
940,136,Bailly-Bechet,Lettre,Edouard Salin,_,"Lettre à M. Cousin, préfet de Meurthe et Moselle. ",Papier,Français,Nancy,mardi 30 septembre 1958,"Lettre à M. Cousin, préfet de Meurthe et Moselle. ",Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",_,1er étage travée 28 (2)
941,136,Bailly-Bechet,Lettre,Edouard Salin,_,Lettre à André Grandpierre.,Papier,Français,Nancy,mardi 30 septembre 1958,Lettre à André Grandpierre.,Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",_,1er étage travée 28 (2)
942,136,Bailly-Bechet,Lettre,H. Daum,_,Lettre à Edouard Salin.,Papier,Français,Nancy,lundi 29 septembre 1958,Lettre à Edouard Salin.,Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",_,1er étage travée 28 (2)
943,136,Bailly-Bechet,Lettre,Edouard Salin,_,Lettre à M. Daum.,Papier,Français,Nancy,1er octobre 1958,Lettre à M. Daum.,Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",_,1er étage travée 28 (2)
944,136,Bailly-Bechet,Lettre,Edouard Salin,_,Lettre à M. Tessier.,Papier,Français,Nancy,jeudi 18 septembre 1958,Lettre à M. Tessier.,Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",_,1er étage travée 28 (2)
945,136,Bailly-Bechet,Lettre,Edouard Salin,_,Lettre à Mme Marot.,Papier,Français,Nancy,samedi 4 octobre 1958,Lettre à Mme Marot.,Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",_,1er étage travée 28 (2)
946,136,Bailly-Bechet,Lettre,Edouard Salin,_,Lettre à M. Sidet directeur des Musées de France,Papier,Français,Nancy,samedi 4 octobre 1958,Lettre à M. Sidet directeur des Musées de France,Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",_,1er étage travée 28 (2)
947,136,Bailly-Bechet,Lettre,M. Sidet,_,Lettre à Frédéric Jouon.,Papier,Français,_,samedi 4 octobre 1958,Lettre à Frédéric Jouon.,Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",_,1er étage travée 28 (2)
948,136,Bailly-Bechet,Lettre,M. Sidet,_,Lettre.,Papier,Français,_,_,Lettre.,Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",_,1er étage travée 28 (2)
949,136,Bailly-Bechet,Lettre,Edouard Salin,_,Lettre à Raymond Subes.,Papier,Français,Nancy,mardi 14 octobre 1958,Lettre à Raymond Subes.,Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",_,1er étage travée 28 (2)
950,136,Bailly-Bechet,Lettre,Raymond Sudes,_,Lettre à Edouard Salin.,Papier,Français,Paris,samedi 20 septembre 1958,Lettre à Edouard Salin.,Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",_,1er étage travée 28 (2)
951,136,Bailly-Bechet,Lettre,Edouard Salin,_,Lettre à Raymond Subes.,Papier,Français,Nancy,lundi 22 septembre 1958,Lettre à Raymond Subes.,Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",_,1er étage travée 28 (2)
952,136,Bailly-Bechet,Lettre,Edouard Salin,_,Lettre à Raymond Subes.,Papier,Français,Nancy,samedi 20 septembre 1958,Lettre à Raymond Subes.,Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",_,1er étage travée 28 (2)
953,136,Bailly-Bechet,Lettre,Raymond Sudes,_,Lettre à Edouard Salin.,Papier,Français,Paris,lundi 28 juillet 1958,Lettre à Edouard Salin.,Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",_,1er étage travée 28 (2)
954,136,Bailly-Bechet,Lettre,Raymond Sudes,_,Lettre à Edouard Salin.,Papier,Français,Paris,lundi 21 juillet 1958,Lettre à Edouard Salin.,Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",_,1er étage travée 28 (2)
955,136,Bailly-Bechet,Lettre,Raymond Sudes,_,Lettre à Edouard Salin.,Papier,Français,Paris,vendredi 11 juillet 1958,Lettre à Edouard Salin.,Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",_,1er étage travée 28 (2)
956,136,Bailly-Bechet,Lettre,Edouard Salin,_,Lettre à Raymond Subes.,Papier,Français,Nancy,samedi 5 juillet 1958,Lettre à Raymond Subes.,Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",_,1er étage travée 28 (2)
957,136,Bailly-Bechet,Lettre,Raymond Sudes,_,Lettre.,Papier,Français,Paris,1er juillet 1958,Lettre.,Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",_,1er étage travée 28 (2)
958,136,Bailly-Bechet,Lettre,Edouard Salin,_,Lettre à Raymond Subes.,Papier,Français,Nancy,dimanche 30 juin 1968,Lettre à Raymond Subes.,Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",_,1er étage travée 28 (2)
959,136,Bailly-Bechet,Lettre,Edouard Salin,_,"Lettre à M. Cousin, préfet de Meurthe et Moselle. ",Papier,Français,Nancy,mercredi 15 octobre 1958,"Lettre à M. Cousin, préfet de Meurthe et Moselle. ",Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",_,1er étage travée 28 (2)
960,136,Bailly-Bechet,Lettre,Edouard Salin,_,Lettre à M. Sidet directeur des Musées de France.,Papier,Français,Nancy,mercredi 15 octobre 1958,Lettre à M. Sidet directeur des Musées de France.,Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",_,1er étage travée 28 (2)
961,136,Bailly-Bechet,Lettre,_,_,Lettre au secrétaire généaral.,Papier,Français,_,jeudi 9 octobre 1958,Lettre au secrétaire généaral.,Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",_,1er étage travée 28 (2)
962,136,Bailly-Bechet,Lettre,Edouard Salin,_,Lettre à Julien Cain.,Papier,Français,Nancy,mercredi 15 octobre 1958,Lettre à Julien Cain.,Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",_,1er étage travée 28 (2)
963,136,Bailly-Bechet,Lettre,Edouard Salin,_,Lettre.,Papier,Français,Nancy,mercredi 15 octobre 1958,Lettre.,Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",_,1er étage travée 28 (2)
964,136,Bailly-Bechet,Lettre,Georges Tessier,_,Lettre.,Papier,Français,Paris,mardi 7 octobre 1958,Lettre.,Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",_,1er étage travée 28 (2)
965,136,Bailly-Bechet,Lettre,René de Bissy,_,Lettre à Edouard Salin.,Papier,Français,Paris,mardi 7 octobre 1958,Lettre à Edouard Salin.,Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",_,1er étage travée 28 (2)
966,136,Bailly-Bechet,Lettre,Edouard Salin,_,Lettre au Comte René de Bissy.,Papier,Français,Nancy,mercredi 15 octobre 1958,Lettre au Comte René de Bissy.,Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",_,1er étage travée 28 (2)
967,136,Bailly-Bechet,Lettre,Edouard Salin,_,Lettre à Raymond Subes.,Papier,Français,Nancy,mercredi 15 octobre 1958,Lettre à Raymond Subes.,Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",_,1er étage travée 28 (2)
968,136,Bailly-Bechet,Lettre,Edouard Salin,_,"Lettre à son Excellence Monseigneur Pirolley, évêque de Nancy et de Toul.",Papier,Français,Nancy,mercredi 15 octobre 1958,"Lettre à son Excellence Monseigneur Pirolley, évêque de Nancy et de Toul.",Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",_,1er étage travée 28 (2)
969,136,Bailly-Bechet,Lettre,Edouard Salin,_,Lettre à Robert Schuman.,Papier,Français,Nancy,mercredi 15 octobre 1958,Lettre à Robert Schuman.,Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",_,1er étage travée 28 (2)
970,136,Bailly-Bechet,Lettre,Edouard Salin,_,Lettre à Mme Etienne Cory.,Papier,Français,Nancy,vendredi 17 octobre 1958,Lettre à Mme Etienne Cory.,Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",_,1er étage travée 28 (2)
971,136,Bailly-Bechet,Lettre,Edouard Salin,_,Lettre à M. Sidet directeur des Musées de France.,Papier,Français,Nancy,mardi 28 octobre 1958,Lettre à M. Sidet directeur des Musées de France.,Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",_,1er étage travée 28 (2)
972,136,Bailly-Bechet,Lettre,Louis Marin,_,Lettre à Edouard Salin.,Papier,Français,_,vendredi 24 octobre 1958,Lettre à Edouard Salin.,Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",_,1er étage travée 28 (2)
973,136,Bailly-Bechet,Lettre,Edouard Salin,_,Lettre à Louis Marin.,Papier,Français,Nancy,vendredi 31 octobre 1958,Lettre à Louis Marin.,Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",_,1er étage travée 28 (2)
974,136,Bailly-Bechet,Lettre,C. Brunel,_,Lettre à un abbé.,Papier,Français,Paris,samedi 18 octobre 1958,Lettre à un abbé.,Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",_,1er étage travée 28 (2)
975,136,Bailly-Bechet,Article de Journal,_,_,M. Pierre Marot fêté par les Vosgiens à Paris.,Papier,Français,_,_,M. Pierre Marot fêté par les Vosgiens à Paris.,Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",_,1er étage travée 28 (2)
976,136,Bailly-Bechet,Article de Journal,_,_,Le Musée Lorrain franchit une nouvelle étape.,Papier,Français,Est républicain,dimanche 12 octobre 1958,Le Musée Lorrain franchit une nouvelle étape.,Correct,Bailly-Bechet,"Pochette ""11 octobre 1958 Remise à M. Marot de son épée d'acdémicien""",_,1er étage travée 28 (2)
