id,epi,travee,tablette,auteur,titre,annee,cote,tome,etat,metrage_ou_commentaire,carton
2004,43,1,0,DERODE P.-A.,"Notices historiques sur le couronnement des rois de France, depuis Clovis jusqu'à Charles X, extraites des diverses histoires du temps; et suivies d'un précis sur les anciens usages, coutumes et cérémonies observées lors de leur sacre dans l'Eglise Métropolitaine de Rheims",1825,Non côté,,bon,,100
2006,43,1,0,PERMN C.-R.,Jeanne d'Arc à Troyes,1894,Non côté,,bon,,100
2007,43,1,0,BONTEMPS A.,La Bienheureuse Jeanne d'Arc et la ville de Tournay,1909,Non côté,,bon,,100
2008,43,1,0,MENU H.,"Jacques le Camus, Chanoine de Reims en 1431",1889,Non côté,,bon,,100
2009,43,1,0,DE FOULQUES DE VILLARET A.,"Election de Thibault d'Aussigny au siège épiscopal d'Orléans (1448-1450), incidents curieux et inédits",1875,Non côté,,bon,,100
2010,43,1,0,DE FOULQUES DE VILLARET A.,Bénéfices de l'ancien diocèse d'Orléans,1888,Non côté,,bon,,100
2011,43,1,0,DE FOULQUES DE VILLARET A.,Quelques pages de l'histoire d'Orléans en 1567 et 1568,1877,Non côté,,bon,,100
2012,43,1,0,HERLUISON H.,Souvenirs Orléanais à Bologne,1898,Non côté,,bon,,100
2013,43,1,0,JARRY L.,Un monument inconne élevé à Jeanne d'Arc par la ville d'Orléans,1893,Non côté,,bon,,100
2014,43,1,0,JARRY E.,La Maison de Jeanne d'Arc à Orléans,1904,Non côté,,bon,,100
2015,43,1,0,JARRY E.,La Maison de Jeanne d'Arc à Orléans,1907,Non côté,,bon,,100
2016,43,1,0,FORT P.,"Jeanne d'Arc, la Lorraine et la Champenoise par Paul Fort",1924,Non côté,,bon,,100
2017,43,1,0,TARDIEU A.,Les Tardieu de Maleyssye (1090-1895),1895,Non côté,,bon,,100
2018,,4,,COISSAC J.-B.,"Gestes Héroïques de douce France - Jeanne, la Bonne Lorraine",1914,Non côté,,bon,,102
2019,,4,,,"Deuxième congrès Jeanne d'Arc tenu les 12,13 & 14 mai à l'institut catholique de Paris",1905,Non côté,,bon,,102
2020,,4,,,"Troisème congrès Jeanne d'Arc tenu les 28,29 & 30 mai à l'institut catholique de Paris",1906,Non côté,,bon,,102
2021,,4,,,"Cinquième congrès Jeanne d'Arc tenu les 25,26 & 27 mai à l'institut catholique de Paris",1908,Non côté,,bon,,102
2022,,4,,DE CERIZIERS,"Les Trois Estats de l'Innocence, contenant l'histoire de la Pucelle d'Orléans, ou l'Innocence Affligée, de Geneviefve, ou l'Innocence Reconnuë, d'Hirlande, ou l'Innocence Couronnée",1669,Non côté,,bon,,102
2023,,4,,D'ISNE Y.,Jeanne d'Arc,1902,Non côté,,bon,,102
2024,,4,,,Biographie populaire de Jeanne d'Arc,1886,Non côté,,bon,,102
2025,,4,,ROUPAIN E.,"Jeanne d'Arc (1429-1431) - L'itinéraire d'une sainte, Scènes d'histoire, Notes et éclaircissements",1912,Non côté,,bon,,102
2029,,4,,D'HARCOURT C. (marquise),Vie de Jeanne d'Arc,1890,Non côté,,bon,,102
2031,,4,,JARDET P.,"La femme catholique, son apostolat, son action religieuse et sociale",1913,Non côté,,bon,,102
2032,,4,,CHOLLET J.-A.,Manuel de la dévotion à la Bienheureuse Jeanne d'Arc,1909,Non côté,,bon,,102
2033,,4,,FAYRE L.,"Duguesclin et Jeanne d'Arc ou la France au XIV è et XV è siècle, récits historiques d'après les chroniques de l'époque",,Non côté,,bon,,102
2034,,4,,PAVLOF C.,"Jeanne d'Arc, Tragédie de Schiller",1839,Non côté,,bon,,102
2035,,4,,FABRE J.,La Délivrance d'Orléans,1914,Non côté,,bon,,102
2036,,4,,FABRE J.,"La Délivrance d'Orléans, mystère en trois actes avec prologue et épilogue",1914,Non côté,,bon,,102
2037,,4,,MARIE A.,"Jeanne d'Arc, Tome I",1841,Non côté,,bon,,102
2038,,4,,MARIE A.,"Jeanne d'Arc, Tome II",1841,Non côté,,bon,,102
2039,,4,,DUNAND P.,Jeanne d'Arc,,Non côté,,bon,,102
2040,,4,,LE MAITRE,Jeanne d'Arc inspirée de Dieu,1908,Non côté,,bon,,102
2041,,4,,EDWARD L.-S.,Jeanne d'Arc,1976,Non côté,,bon,,103
2042,,4,,,Le génie de Jeanne d'Arc,1893,Non côté,,bon,,103
2043,,4,,ABEGG C.J.,Jeanne la pucelle - Fille de dieu,1979,Non côté,,bon,,103
2048,,4,,CH. D'HERICAULT & MOLAND L.,"La France guerrière de Jeanne d'Arc François 1er, récits historiques d'après les chroniques et mémoires de chaque siècle",1878,Non côté,,bon,,103
2050,,4,,CARDINAL GRENTE,Vie et passion de Jeanne d'Arc,1955,Non côté,,bon,,103
2054,,4,,ARNOUX A.,Faut-il bruler Jeanne,1954,Non côté,,bon,,103
2055,,4,,LAMY G.,"Vieux marché de Rouen, il existe encore un témoin du supplice de Jeanne la Pucelle",1931,Non côté,,bon,,103
2056,,4,,SARRAZIN A.,Le bourreau de Jeanne d'Arc,1910,Non côté,,bon,,103
2061,,4,,SCOTT W. S.,Jeanne D'Arc,1974,Non côté,,bon,,103
2063,,4,,EMMA DE SANTESTEBAN,Jua'na des arco,1963,Non côté,,bon,,103
2064,,4,,POORTENAAR J.,Jeanne d'Arc,1949,Non côté,,bon,,103
2065,,4,,DE GOMBERVAUX R.,"Jeanne d'Arc - Sa mission, son culte",1893,Non côté,,bon,,103
2066,,4,,RAKNEM I.,"Joan of arc in History, Legend and Literature",1971,Non côté,,bon,,103
2067,,4,,PEGUY C.,"Jeanne d'Arc, première pièce en trois parties",1948,Non côté,,bon,,103
2068,,4,,PEGUY C.,Le mystère de la charité de Jeanne d'Arc,1936,Non côté,,bon,,103
2070,,4,,RABBE F.,Jeanne d'Arc en Angleterre,1891,Non côté,,bon,,103
2071,,4,,CORDEIRO A.,Joana d'Arc Nun'Alvares Pereira e Salazar,1937,Non côté,,bon,,103
2073,,4,,MATERNE C.,Jeanne d'Arc,1861,Non côté,,bon,,103
2074,,4,,DE SOUZA J. F.,Joanna d'Arc e Nun'Alvares,1916,Non côté,,bon,,103
2076,,4,,HUET E.,Les complaintes orléanaises et chant populaire en l'honneur de Jeanne d'Arc,1909,Non côté,,bon,,103
2077,,4,,GOUGET L.,La vocation de Jeanne d'Arc,1912,Non côté,,bon,,103
2079,,4,,KRUCK M.J. et POTURZYN V.,Die sendung des madchens Jeanne d'Arc,1961,Non côté,,bon,,103
2082,,4,,JUNG WERNER,"La ""Jeanne d'Arc"" de Bernard Shaw",1925,Non côté,,bon,,103
2083,,4,,CHABANNES J.,Le galant échorcheur,1967,Non côté,,bon,,103
2087,,4,,ABBE DELAMARE R.,Louviers et Jeanne d'Arc,1929,Non côté,,bon,,103
2090,,4,,BERTOLT BRECHT,"Stücke 12, Der Prozeß der Jeanne d'Arc zu Rouen 1431",1964,Non côté,,bon,,103
2092,,4,,GUERIN A. et PALMER-WHITE J.,Johanna sagt euch ewig Lebewohl,1961,Non côté,,bon,,103
2096,,4,,HORDAL I.,Joannae Darc Historia,1614,Non côté,,bon,,103
2098,,4,,JEANGEOT (l'Abbé),Jeanne d'Arc et ses souvenirs à Domremy et à Vaucouleurs,1878,Non côté,,bon,,103
2101,,4,,PHILIPPE A.,"Domremy La Pucelle, Guide du visiteur à la maison et au pays de Jeanne d'Arc",1948,Non côté,,bon,,103
2103,,4,,MARINUS A.,Jeanne d'Arc et le cid,1941,Non côté,,bon,,103
2105,,4,,LAVATER-SLOMAN,Jeanne d'Arc Lilie von Frankreich,1963,Non côté,,bon,,103
2106,,4,,JANS A.,La bergère sous l'armure,1962,Non côté,,bon,,103
2107,,4,,SIMON J.-J.,Le grand voyage de Jeanne d'Arc,1957,Non côté,,bon,,103
2108,,4,,DE HALDAT C. N. Al.,Relation de la fête inaugurale célébrée à Domremy le 10 septembre 1820 en l'honneur de Jeanne d'Arc,1820,Non côté,,bon,,103
2113,,4,,DE METZ J.,Au pays de sainte Jeanne d'Arc,1920,Non côté,,bon,,103
2115,,4,,PEGUY C.,Le mystère de la charité de Jeanne d'Arc,1956,Non côté,,bon,,103
2116,,4,,ASTRE G.-A. et ESTEVE M.,Jeanne d'Arc à l'écran,1962,Non côté,,bon,,103
2118,,4,,PULAINE F. (Abbé),Jeanne d'Arc à Rouen,1899,Non côté,,bon,,103
2121,,4,,S E.,"Le petit protégé de Jeanne d'Arc, la tragique histoire de Remy de Varennes",,Non côté,,bon,,103
2123,,4,,CROLLALANZA,Giovanna Darco,1862,Non côté,,bon,,103
2124,,4,,KENEALLY T.,"Blood, Red, Sister Rose",1974,Non côté,,bon,,103
2125,,4,,BACH-SISLEY J.,L'humble et le merveilleux évangile de la pucelle,1928,Non côté,,bon,,103
2126,,4,,WAERENSKJOLD LEIF,Jeanne d'Arc,1967,Non côté,,bon,,103
2127,,4,,HAGERUP-NIELSEN A.,Jeanne d'Arc,,Non côté,,bon,,103
2129,,4,,DE POLI O.,Jeanne d'Arc était-elle brune ou blonde,1904,Non côté,,bon,,103
2131,,4,,DE BOUTEILLER E. et DE BRAUX G.,La famille de Jeanne d'Arc,1878,Non côté,,bon,,103
2132,,4,,SACKVOILLE-WEST V.,Santa Juana de Arco,1945,Non côté,,bon,,103
2133,,4,,RUDOLF H.,Jeanne d'Arc bei Schiller und Anouilh,1960,Non côté,,bon,,104
2134,,4,,JEWKES et LANDFIELD,Joan of Arc,1964,Non côté,,bon,,104
2135,,4,,HUERTAS,Juana de Arco,1962,Non côté,,bon,,104
2136,,4,,ENKLAAR D. TH. Et POST R. R.,La fille au grand cur,1955,Non côté,,bon,,104
2138,,4,,ASSOCIATION DES AMIS DE ROBERT BRASILLACH,Cahier des amis de Robert Brasillach,1963,Non côté,,bon,,104
2139,,4,,COLLOQUE D'HISTOIRE MEDIEVALE,Jeanne d'Arc,1979,Non côté,,bon,,104
2140,,4,,MIRGELER A.,Jeanne d'Arc,1952,Non côté,,bon,,104
2143,,4,,O'HAGAN J.,Joan of Arc,1893,Non côté,,bon,,104
2149,,4,,AURIAC J.D.,La véritable Jeanne d'Arc,1920,Non côté,,bon,,104
2151,,4,,CHAPOTIN M.-D.,La guerre de cent ans Jeanne d'Arc et les dominicains,1888,Non côté,,bon,,104
2152,,4,,ROUSEAU F.,La hire de gascogne,1968,Non côté,,bon,,104
2153,,4,,CHOUSSY J.-E.,Jeanne d'Arc sa vraie mission,1896,Non côté,,bon,,104
2154,,4,,CERVERA C.,Juana de Arco,1962,Non côté,,bon,,104
2155,,4,,PARICIO L.M.,Juana de Arco,1959,Non côté,,bon,,104
2156,,4,,LOISELEUR J.,La Jeanne d'Arc de foyatier,1892,Non côté,,bon,,104
2157,,4,,CLAUDEL P.,Jeanne d'Arc au bucher,1939,Non côté,,bon,,104
2158,,4,,CHAPOY H.,Les compagnons de Jeanne d'Arc,1897,Non côté,,bon,,104
2159,,4,,WAYLAND LIGHTBODY C.,The judgements of Joan,1961,Non côté,,bon,,104
2160,,4,,RANKIN D. et CLAIRE Q.,The first biography of Joan of Arc,1964,Non côté,,bon,,104
2161,,4,,BUTLER,Jeanne d'Arc,1943,Non côté,,bon,,104
2162,,4,,PAILLART C.,Jeanne d'Arc,1890,Non côté,,bon,,104
2164,,4,,BOURRILLY V.-L.,Guillaume du Bellay seigneur de Langey,1905,Non côté,,bon,,104
2165,,4,,SACKVOILLE-WEST V.,Saint Joan of Arc,1936,Non côté,,bon,,104
2166,,4,,LE CACHEUX P.,Rouen au temps de Jeanne d'Arc et pendant l'occupation Anglaise,1931,Non côté,,bon,,104
2171,,4,,RAGUENET DE SAINT-ALBAIN O.,Le prétendu bas-relief du départ de Vaucouleurs,1902,Non côté,,bon,,104
2172,,4,,LA SCIENCE HISTORIQUE (Watrin),Dossiers de la petite histoire,1956,Non côté,,bon,,104
2176,,4,,LA SCIENCE HISTORIQUE (Watrin),Dossiers de la petite histoire (Valeur humaine de l'histoire),1957,Non côté,,bon,,104
2182,,4,,DE PARIS M,Sièges D'Orléans et autres villes de l'Orléanais,1866,Non côté,,bon,,104
2183,,4,,DE PISAN C.,Jeanne d'Arc,1865,Non côté,,bon,,104
2184,,4,,PERNOUD R.,La lbération d'Orléans,1969,Non côté,,bon,,104
2187,,4,,BARAUDE H.,Orléans et Jeanne d'Arc,1910,Non côté,,bon,,104
2188,,4,,MME LA PRINCESSE DE CRAON,Le siège d'Orléans - Tome 4,1843,Non côté,,bon,,104
2189,,4,,MME LA PRINCESSE DE CRAON,Le siège d'Orléans - Tome 5,1843,Non côté,,bon,,104
2190,,4,,MME LA PRINCESSE DE CRAON,Le siège d'Orléans - Tome 2,1843,Non côté,,bon,,104
2191,,4,,MME LA PRINCESSE DE CRAON,Le siège d'Orléans - Tome 1,1843,Non côté,,bon,,104
2192,,4,,JALADON DE LA BARRE J.-L.,Jeanne d'Arc à Saint-Pierre-le-Moutier et deux juges nivernais à Rouen,1868,Non côté,,bon,,104
2194,,4,,E. GAUROY C.,Sainte Jeanne d'Arc à Châlons : Châlons en 1429,1948,Non côté,,bon,,104
2195,,4,,VERGNAUD-ROMAGNESI,Notice sur le cabinet de Jeanne d'Arc à Orléans,1863,Non côté,,bon,,104
2196,,4,,SIMONAY B.,Le lys et les ombres,2011,Non côté,,bon,,104
2199,,4,,BOSSEBOEUF L.-A.,Jeanne d'Arc en Touraine,1899,Non côté,,bon,,104
2202,,4,,FRANCE A.,La revue de Paris,1902,Non côté,,bon,,104
2205,,4,,MARIE-BERNARD DUCOUDRAY R. P. FR.,Jeanne d'Arc et les dominicains de Poitiers,1899,Non côté,,bon,,104
2206,,4,,CROUVEZIER G.,Qui était Jeanne d'Arc,1982,Non côté,,bon,,104
2207,,4,,CUNY J.-M.,Jeanne la bonne lorraine,2009,Non côté,,bon,,104
2208,,4,,OURSEL R.,Le Procès de condamnation de Jeanne d'Arc,1956,Non côté,,bon,,104
2209,,4,,CHAVIGNY J.,Jeanne d'Arc au cur de la France,1945,Non côté,,bon,,105
2212,,4,,BOULANGER C.,"7 Juillet 1456, Enterrement de l'Affaire Jeanne d'Arc : ""Triomphe"" de l'Université de Paris",1956,Non côté,,bon,,105
2214,,4,,FRANCE A.,La bataille de Patay et la campagne du sacre,1906,Non côté,,bon,,105
2217,,3,,VERGNAUD-ROMAGNESI,"Mémoire sur les dépenses faites par les Orléanais en prévision du siège et pendant sa durée en fortifications, armes diverses, troupes, gratifications dons à Jeanne d'Arc et autres",1861,Non côté,,bon,,105
2218,,3,,JENY L. et LANERY D'ARC P.,"Jeanne d'Arc en Berry et l'ancienne fête dite ""de la pucelle"" à Bourges",1860,Non côté,,bon,,105
2220,,3,,CREPIN-LEBLOND G.,La balade de la Pucelle,1892,Non côté,,bon,,105
2221,,3,,ROBINNE A.,Le vieux marché de Rouen,1966,Non côté,,bon,,105
2222,,3,,LOMIER E.,Les prisons de Jeanne d'Arc,1938,Non côté,,bon,,105
2226,,3,,DEBOUT H.,Jeanne d'Arc,1907,Non côté,,bon,,105
2227,,3,,DUNAND PH.-H.,Jeanne d'Arc et sa mission,1909,Non côté,,bon,,105
2228,,3,,DUNAND PH.-H.,Etude historique sur les voix et visions de Jeanne d'Arc,1903,Non côté,,bon,,105
2229,,3,,SUE E.,Jeanne d'Arc la Pucelle d'Orléans,1865,Non côté,,bon,,105
2234,,3,,DUNAND,Voix et visions de Jeanne d'Arc I,1903,Non côté,,bon,,105
2238,,3,,BRESSON R.,Procès de Jeanne d'Arc,1962,Non côté,,bon,,105
2240,,3,,POULLAIN H.,Attaque et prise des tourelles par Jeanne d'Arc le 8 Mai 1429,1910,Non côté,,bon,,105
2241,,3,,MONSERRAT DEL AMO,Juana de Arco,1965,Non côté,,bon,,105
2242,,3,,CHOUSSY J.-E.,Essai de conciliation sur l'orthographe du nom de Jeanne Darc du d'Arc,Non daté,Non côté,,bon,,105
2243,,3,,MOUROT V. (l'Abbé du Diocèse de St dié),L'authenticité de la maison de Jeanne d'Arc à Domremy-la-Pucelle,1890,Non côté,,bon,,105
2245,,3,,PARAF-JAVAL,La légende détruite,1929,Non côté,,bon,,105
2246,,3,,DUNAND PH.-H.,"Histoire complète de Jeanne d'Arc, du procès qui l'a condamné et de sa réhabilitation III",1899,Non côté,,bon,,105
2247,,3,,DUNAND PH.-H.,Histoire de Jeanne d'Arc d'après les travaux les plus récents suivi du décret de Rome qui la proclame vénérable,1895,Non côté,,bon,,105
2248,,3,,DUNAND PH.-H.,"Histoire complète de Jeanne d'Arc, du procès qui l'a condamné et de sa réhabilitation II",1899,Non côté,,bon,,105
2249,,3,,DUNAND PH.-H.,"Histoire complète de Jeanne d'Arc, du procès qui l'a condamné et de sa réhabilitation I",1899,Non côté,,bon,,105
2250,,3,,BOUCHER A.,Lettre à son éminence le cardinal Lavigerie sur la Fête du 8 Mai et le voyage de M. Carnot à Orléans,1891,Non côté,,bon,,105
2255,,3,,MAROT P.,Le Pays de Jeanne d'Arc,1961,Non côté,,bon,,105
2256,,3,,BOURGAUT (l'Abbé),Guide et souvenirs du pèlerin à Domremy,1878,Non côté,,bon,,105
2260,,3,,STORZ G.,Jeanne d'Arc und Schiller,1947,Non côté,,bon,,105
2262,,3,,BRUNETTI A.,Juana de Arco,1964,Non côté,,bon,,105
2263,,3,,FORT P.,Barbe-Bleue Jeanne d'Arc & mes amours,1919,Non côté,,bon,,105
2267,,3,,BOSSUAT A.,Jeanne d'Arc,1967,Non côté,,bon,,105
2270,,3,,GUILLEMIN H.,Jeanne dite jeanne d'arc,1970,Non côté,,bon,,105
2273,,3,,Courrier de l'Aveyron,La Fête Nationale de Jeanne d'Arc,1907,Non côté,,bon,,105
2279,,3,,EVECHE D'ORLEANS,Procès de l'ordinaire relatif à la Béatification et a la canonisation de Jeanne d'Arc surnomée la Pucelle d'Orléans,1874,Non côté,,bon,,105
2280,,3,,CANET V.,"Jeanne d'Arc, ses exploits, son procès, ses vertus",1888,Non côté,,bon,,105
2283,,3,,HANOTAUX G.,Jeanne d'Arc à Sainte-Catherine de Fierbois,1929,Non côté,,bon,,105
2290,,3,,,Jeanne d'Arc à Beaulieu-les-Fontaines (Oise),Non daté,Non côté,,bon,,105
2292,,3,,MESTRE J.-B.,Guillaume de Flavy n'a pas trahi Jeanne d'Arc,1934,Non côté,,bon,,105
2293,,3,,FABRE J.,Les Bourreaux de Jeanne d'Arc et sa fête nationale,1915,Non côté,,bon,,105
2294,,3,,ANTONELLI COSTAGGINI G.,Vita dela Beata Gionvavva d'Arc,1909,Non côté,,bon,,105
2297,,3,,ROUETTE C.,Itinéraire de Jeanne la Pucelle ou Jeanne d'Arc suivie jour par jour et pas à pas,1894,Non côté,,bon,,105
2300,,3,,PERNOUD R.,Jeanne d'Arc,1959,Non côté,,bon,,105
2304,,3,,DUNAND PH.-H.,La Légende Anglaise de Jeanne,1903,Non côté,,bon,,106
2305,,3,,DUNAND PH.-H.,L'Abjuration du Cimetière Saint-Ouen,1901,Non côté,,bon,,106
2306,,3,,BOURGUIGNON E.,Sainte Jeanne d'Arc (La Guerrière),1928,Non côté,,bon,,106
2307,,3,,ZAWISZANKA Z.,Corka Boga Opowiesc o Joannie d'Arc,1930,Non côté,,bon,,106
2308,,3,,RICARD,Jeanne d'Arc la Vénérable,1962,Non côté,,bon,,106
2309,,3,,BOUQUET F.,Jeanne Darc au château de rouen,1865,Non côté,,bon,,106
2312,,3,,WALDMAN M.,Joan of Arc,1963,Non côté,,bon,,106
2313,,3,,FABRE L.,Joan of Arc,1955,Non côté,,bon,,106
2314,,3,,GAY D.,La vision,1825,Non côté,,bon,,106
2315,,3,,FRONTON DU DUC P.,L'histoire Tragique de le Pucelle d'Orléans,1859,Non côté,,bon,,106
2317,,3,,DUNAND PH.-H.,"La Société de l'Histoire de France, Jules Quicherat et Jeanne d'Arc, Jeanne d'Arc et l'église, 3è série",1908,Non côté,,bon,,106
2318,,3,,DUNAND PH.-H.,"Les visions et les voix, 1è série",1903,Non côté,,bon,,106
2319,,3,,DUNAND PH.-H.,"Jeanne d'Arc, sa Grandeur patriotique intellectuelle morale, 2è série",1903,Non côté,,bon,,106
2321,,3,,BARTHELEMY J.,"Histoire de Jeanne d'Arc, tome II",1847,Non côté,,bon,,106
2322,,3,,BARTHELEMY J.,"Histoire de Jeanne d'Arc, tome 1",1847,Non côté,,bon,,106
2323,,3,,PETIT DE JULLEVILLE L.,La Vénérable Jeanne d'Arc,1900,Non côté,,bon,,106
2324,,3,,BRECHT B.,Die Gesichte der Simone Machard,1970,Non côté,,bon,,106
2325,,3,,PELLON A.,Die falsche Jungfrau von Orléans,1942,Non côté,,bon,,106
2326,,3,,SOUTHEY R.,Joan of Arc,1963,Non côté,,bon,,106
2327,,3,,FESCH P. (l'Abbé),Jeanne d'Arc et le mois de Mai,Non daté,Non côté,,bon,,106
2331,,3,,LENGLET DU FRESNOY (l'Abbé),"Histoire de Jeanne d'Arc, Vierge, Héroïne et Martyre d'Etat",1753,Non côté,,bon,,106
2333,,3,,HUIN A.-F.-F.,Histoire de la Réhabilitation de la mémoire de Jeanne d'Arc,1856,Non côté,,bon,,106
2335,,3,,,"La Pucelle d'Orléans, poëme Héroï-comique, en dix-huit chants",1780,Non côté,,bon,,106
2338,,58,,ALBISER M.,Guide illustré de la plaine des Vosges tome 3: le pays de Jeanne,1979,Non côté,,bon,,109
2339,,58,,MESTRE J.-B. et BARRE C.,"Compiègne et Jeanne d'Arc / Les ""Bons Amis"" de Jeanne d'Arc",1930,Non côté,,bon,,109
2345,,58,,"DESMAREST, CAROLUS-BARRE, SIBERTIN-BLANC, BERNET, FORESTIER, CALLAIS",Bulletin de la société historique de Compiègne tome 26,1979,Non côté,,bon,Société Historique de Compiègne,109
2347,,58,,ANIZAN E. (l'Abbé),La Bienheureuse Jeanne d'Arc,Non daté,Non côté,,bon,,109
2353,,58,,,"Bulletin de la Société des Amis du vieux chinon, tome VIII n°3",1979,Non côté,,bon,,109
2355,,58,,,"Essais historiques sur la ville de Reims, par un de ses habitants",1823,Non côté,,bon,,109
2356,,58,,BENAUT L.-A.,Histoire Populaire de Jeanne d''Arc,1890,Non côté,,bon,,109
2358,,58,,FELIX J.,Comptes Rendusdes Echevins de Rouen,1890,Non côté,,bon,,109
2359,,58,,PONTHIER F.,Rouen ou le Bûcher de Lumière,1976,Non côté,,bon,,109
2360,,58,,,Message de Jeanne d'Arc,1969-1977,Non côté,,bon,,109
2369,,58,,THEROL J.,"L'Epée de Dieu, Sainte Jeanne d'Arc",1960,Non côté,,bon,,109
2370,,58,,THEROL J.,"L'Epée de Dieu, Sainte Jeanne d'Arc",1961,Non côté,,bon,,109
2375,,58,,MARTIN A.,"Le Pays Barrois, géographie et histoire",1912,Non côté,,bon,,109
2376,,58,,MALASSAGNE (l'Abbé),"Jeanne d'Arc, Miracle de Dieu",1910,Non côté,,bon,,109
2378,,58,,RENAUDIN P.,Le Message de Jeanne d'Arc,1931,Non côté,,bon,,109
2380,,58,,MONNYEUR J.-B.,Sainte Jeanne d'Arc déraut de la royauté du Christ,1931,Non côté,,bon,,109
2384,,58,,LEROY O.,"Sainte Jeanne d'Arc, Les Voix",1956,Non côté,,bon,,109
2386,,58,,DEZ G.,Histoire de Poitiers,1969,Non côté,,bon,,109
2387,,58,,BRUN P.-M.,La Cathédrale Sainte-Crois d'Orléans,Non daté,Non côté,,bon,,109
2388,,58,,COULLAUD H.,"Orléans, Ville de Jeanne d'Arc, Cité des roses",1964,Non côté,,bon,,109
2389,,58,,ESCOUBE F.,"Mehun-sur-Yèvre, Cité Historique",1973,Non côté,,bon,,109
2391,,58,,BATAILLE G.,Le procès de Gilles de Rais,1972,Non côté,,bon,,110
2397,,58,,GRANDEAU Y.,"Jeanne Insultée, procès en diffamation",1973,Non côté,,bon,,110
2398,,57,,SOILOT P.,"Jeanne d'Arc Martyre Nationale, victime des prêtres",1913,Non côté,,bon,,110
2399,,57,,STEIN H.,Panégyrique de Jeanne d'Arc,1887,Non côté,,bon,,110
2403,,57,,GUILLERMIN J.,Choix de panégyriques et plans de discours des plus célèbres orateurs contemporains en l'honneur de la vénérable Jeanne d'Arc,1895,Non côté,,bon,,110
2404,,57,,SEPET M.,"Chronique Locale, le blason et la devise de Jeanne d'Arc",1897,Non côté,,bon,,110
2405,,57,,,Annales de l'Est - extrait bibliographie,Non daté,Non côté,,bon,,110
2407,,57,,SAVE G.,Jehanne des Armoises Pucelle d'Orléans,1893,Non côté,,bon,,110
2413,,57,,MISSET E.,Jeanne d'Arc Champenoise : deuxième réponse à M. l'Abbé l'hote,1895,Non côté,,bon,,110
2415,,57,,BADEL E.,Jeanne d'Arc est Lorraine,1895,Non côté,,bon,,110
