id,epi,travee,tablette,cote,ordre,lieu,format,auteur,titre,annee,tome,etat,commentaire
15245,7,28,5,8 P 298,15,,in-8,MAXE-WERLY,Découverte d'une épéede bronze dans la région du Barrois,1888,[d],bon,
15246,7,28,5,8 P 298,16,,in-8,MAXE-WERLY,Sceaux romains en bronze eu musée de Bar-le-Duc,1888,[d],bon,
15247,7,28,5,8 P 298,17,,in-8,MAXE-WERLY,Numismatique rémoise,1867,[d],bon,
15248,7,28,5,8 P 298,18,,in-8,MAXE-WERLY,Numismatique soissonaise,1884,[d],bon,
15249,7,28,5,8 P 298,19,,in-8,MAXE-WERLY,Numismatique rémoise,1877,[d],bon,
15250,7,28,5,8 P 298,20,,in-8,MAXE-WERLY,Monnaies seigneuriales françaises inédites ou peu connues,1883,[d],bon,
15251,7,28,5,8 P 298,21,,in-8,MAXE-WERLY,Trouvaille d'Autreville monnaies inédites d'Adhémar de Monteil,1884,[d],bon,
15252,7,28,5,8 P 298,22,,in-8,MAXE-WERLY,Trouvaille de Biderstroff (Meurthe),1875,[d],bon,
15253,7,28,5,8 P 298,23,,in-8,MAXE-WERLY,Monnaie gauloise inédite à la légende ATESOS,1875,[d],bon,
15254,7,28,5,8 P 298,24,,in-8,MAXE-WERLY,Monnaies gauloises inédites,1978,[d],bon,
15255,7,28,5,8 P 298,25,,in-8,MAXE-WERLY,De la classification des monnaies gauloises,1886,[d],bon,
15256,7,28,5,8 P 298,26,,in-8,MAXE-WERLY,Lettre à M; CHALON Renier ,1881,[d],bon,
15257,7,28,5,8 P 298,27,,in-8,MAXE-WERLY,Numismatique de Remiremont et de Saint-Dié,1879,[d],bon,
15258,7,28,5,8 P 298,28,,in-8,MAXE-WERLY,Etat actuel de la numismatique verdunoise à l'époque gauloise,1891,[d],bon,
15259,7,28,5,8 P 298,29,,in-8,MAXE-WERLY,Inscriptions du Moyen-âge découverte à Bar-le-Duc,1892,[d],bon,
15260,7,28,5,8 P 298,30,,in-8,MAXE-WERLY,La dignature de Ligier-Richier u musée de Bar-le-Duc,1892,[d],bon,
15261,7,28,5,8 P 298,31,,in-8,MAXE-WERLY,Nantois,1883,[d],bon,
15262,7,28,6,8 P 299,1,,in-8,MAXE-WERLY,Vases à instructions bachiques,1889,[d],bon,
15263,7,28,6,8 P 299,2,,in-8,MAXE-WERLY,Origine du type des monnaies de Provins,1861,[d],bon,
15264,7,28,6,8 P 299,3,,in-8,MAXE-WERLY,Tiers de sou d'or inédits Naix-Verdun-Meuvy,1900,[d],bon,
15265,7,28,6,8 P 299,4,,in-8,MAXE-WERLY,Note sur des débris antiques recueillis en 1855 à Kustendjé (Dobrudja),1862,[d],bon,
15266,7,28,6,8 P 299,5,,in-8,ROBERT P. Charles,Quelques noms gaulois,1881,[d],bon,
15267,7,28,6,8 P 299,6,,in-8,ROBERT P. Charles,Cinq inscriptions de Lectoure,1881,[d],bon,
15268,7,28,6,8 P 299,7,,in-8,ROBERT P. Charles,Sirona,1879,[d],bon,
15269,7,28,6,8 P 299,8,,in-8,MONTELIUS Oscar,Catalogue du musée des antiquités de Stockolm,1912,[d],bon,
15270,7,28,6,8 P 299,9,,in-8,ROLIN G.,Médaillon de bronze inédit de la ligue et du parti des Guises,1847,[d],bon,
15271,7,28,6,8 P 299,10,,in-8,MAXE-WERLY,Catalogue de la collection de P. Charles Robert,1880,[d],bon,
15272,7,28,6,8 P 299,11,,in-8,ROBERT P. Charles,Monnaies municipales de Metz,1870,[d],bon,
15273,7,28,6,8 P 299,12,,in-8,ROBERT P. Charles,Description d'une monnaie gauloise ,1844,[d],bon,
15274,7,28,6,8 P 299,13,,in-8,ROBERT P. Charles,Extrait d'une lettre à l'académie du Luxembourg,1848,[d],bon,
15275,7,28,6,8 P 299,14,,in-8,ROBERT P. Charles,Considération sur la monnaie à l'époque romaine et description de Triens mérovingiens,1851,[d],bon,
15276,7,28,6,8 P 299,15,,in-8,ROBERT P. Charles,Les monnaies provinoises des comtes de Champagne,1861,[d],bon,
15277,7,28,6,8 P 299,16,,in-8,ROBERT P. Charles,Monnaies des Spinola,1862,[d],bon,
15278,7,28,6,8 P 299,17,,in-8,ROBERT P. Charles,Rapport sur l'épigraphie romaine de Vence,1877,[d],bon,
15279,7,28,6,8 P 299,18,,in-8,ROBERT P. Charles,Le boutoir romain,1876,[d],bon,
15280,7,28,6,8 P 299,19,,in-8,ROBERT P. Charles,Rapport sur les annales de la société des lettres des Alpes-Maritimes,1877,[d],bon,
15281,7,28,6,8 P 299,20,,in-8,"ROBERT, Charles",Inscriptions de Troesmis,1866,[d],bon,
15282,7,28,6,8 P 299,21,,in-8,ROUYER J.,Représentations de Sarrasins sur des jetons du Moyen-Age,1883,[d],bon,
15283,7,28,6,8 P 299,22,,in-8,ROUYER J.,Des jetons du Moyen-Age au type de l'ours,1875,[d],bon,
15284,7,28,6,8 P 299,23,,in-8,ROUYER J.,Jeton lorrain du temps du duc Antoine frappé au piefort,1885,[d],bon,
15285,7,28,6,8 P 299,24,,in-8,ROUYER J.,Médaille d'origine llemande de ND de Bon-secours de Nancy,1886,[d],bon,
15286,7,28,6,8 P 299,25,,in-8,ROUYER J.,Rectification à propos d'un jeton frappé Théophraste Renaudot,1892,[d],bon,
15287,7,28,6,8 P 299,26,,in-8,ROUYER J.,Deneraux et autres poids monétaires de France et des Pays-bas,1886,[d],bon,
15288,7,28,6,8 P 299,27,,in-8,MAXE-WERLY,Trouvaille de Saint-Aubin (Meuse),1890,[d],bon,
15289,7,28,6,8 P 299,28,,in-8,MAXE-WERLY,De la transformation des types monétaires,1884,[d],bon,
15290,7,28,6,8 P 299,29,,in-8,MAXE-WERLY,L'époque mérovingienne,1890,[d],bon,
15291,7,28,6,8 P 299,30,,in-8,MAXE-WERLY,Recherches sur les monnaies des archvèques d'Embrun,1890,[d],bon,
15292,7,28,6,8 P 299,31,,in-8,MAXE-WERLY,Recherches sur un méreau du Mont-Olympe,1864,[d],bon,
15293,7,28,6,8 P 299,32,,in-8,MAXE-WERLY,Objets antiques trouvés aux Ronchers commune de Montier-sur-Saulx (Meuse),s.d.,[d],bon,
15294,7,28,6,8 P 299,33,,in-8,ROUYER J.,Un rosaire lorrain du XVIIe siècle,1881,[d],bon,
15295,7,28,6,8 P 299,34,,in-8,MAXE-WERLY,Un sculpteur italien à Bar-le-Duc en 1463,1896,[d],bon,
15296,7,28,6,8 P 299,35,,in-8,ROUYER J.,Giraut Guette trésorier du roi Philippe le Long,1877,[d],bon,
15297,7,28,6,8 P 299,36,,in-8,MAXE-WERLY,Les vitraux de Saint-Nicaise à Reims (2 exemplaires),1884,[d],bon,
15298,7,28,6,8 P 300,1,,in-8,QUANTIN & BOUCHERON,Mémoires sur les voies romaines du département de l'Yonne,1864,[d],bon,
15299,7,28,6,8 P 300,2,,in-8,DE VIENNE,Note sur l'antiquité de la mesure exacte de la terre,1888,[d],bon,
15300,7,28,6,8 P 300,3,,in-8,BRETAGNE & BRIARD,Notice sur une trouvaille de monnaies lorraines des XIIe et XIIIe à Saulxure-les-Vannes,1884,[d],bon,
15301,7,28,6,8 P 300,4,,in-8,BRETAGNE,Découverte de monnaies lorraines à Sionviller,1874,[d],bon,
15302,7,28,6,8 P 300,5,,in-8,QUINTARD,Quelques réflexions sur les deniers toulois des XIIe et XIIIe,s.d.,[d],bon,
15303,7,28,6,8 P 300,6,,in-8,QUINTARD,Jeton inédit gravé par F. de Saint-Urbain,s.d.,[d],bon,
15304,7,28,6,8 P 300,7,,in-8,QUINTARD,Monnaie inédite de Thomas de Bourlémont frappée à Liverdun,s.d.,[d],bon,
15305,7,28,6,8 P 300,8,,in-8,QUINTARD,Monnaie inédite d'un maitre échevin de Metz,1884,[d],bon,
15306,7,28,6,8 P 300,9,,in-8,QUINTARD,Trouvaille de monnaies messines des Xe et Xie,1886,[d],bon,
15307,7,28,6,8 P 300,10,,in-8,QUINTARD,Restitution au duc Mathieu de deniers attribués à son successeur Ferri III,1876,[d],bon,
15308,7,28,6,8 P 300,11,,in-8,QUINTARD,Un teston inédit de Nicolas de Vaudémont (1552),1878,[d],bon,
15309,7,28,6,8 P 300,12,,in-8,MAZEROLLE F.,Mélanges d'archéologie lorraine ,1893,[d],bon,
15310,7,28,6,8 P 300,13,,in-8,MAZEROLLE F.,Gros tournois et deniers parisis,1888,[d],bon,
15311,7,28,6,8 P 300,14,,in-8,MAZEROLLE F.,Jetons rares ou inédits (2 exemplaires),s.d.,[d],bon,
15312,7,28,6,8 P 300,15,,in-8,Maurice de VIENNE,Origines de la livre d'argent,1887,[d],bon,
15313,7,28,6,8 P 300,16,,in-8,Maurice de VIENNE,Etablissement et affaiblissement de la livre de compte,1888,[d],bon,
15314,7,28,6,8 P 300,17,,in-8,ROBERT P. Charles,Inscriptions antiques du musée de Bordeaux,1879,[d],bon,
15315,7,28,6,8 P 300,18,,in-8,ROUYER J.,Jeton de Jacques Charmolue changeur du trésor sous Louis XII et François Ier,1883,[d],bon,
15316,7,28,6,8 P 300,19,,in-8,ROUYER J.,Quelques anciens méreaux de Tournai,1884,[d],bon,
15317,7,28,6,8 P 300,20,,in-8,ROUYER J.,Choix de jeton français du moyen-âge,1884,[d],bon,
15318,7,28,6,8 P 300,21,,in-8,ROUYER J.,Le diable d'argent - échantillon de l'esprit satirique appliqué au médailles du XVIe,1883,[d],bon,
15319,7,28,6,8 P 300,22,,in-8,ROUYER J.,Jetons historiques des règnes d'Henri IV et de Louis XIII,1883,[d],bon,
15320,7,28,6,8 P 300,23,,in-8,ROUYER J.,D'une monnaie d'évêque des innocents originaire d'Amiens,1896,[d],bon,
15321,7,28,6,8 P 300,24,,in-8,MAXE-WERLY,Médaille du bienheureux Pierre de Luxembourg du Xve,1899,[d],bon,
15322,7,28,6,8 P 300,25,,in-8,MAXE-WERLY,Mélanges de Numismatique,1875,[d],bon,
15323,7,28,6,8 P 300,26,,in-8,ROLIN G.,Mémoire sur quelques monnaies lorraines inédites du Xie et XIIe ,1841,[d],bon,
15324,7,28,6,8 P 300,27,,in-8,BRETAGNE,Eclaircissement sur la monnaie féodale d'Auxerre,s.d.,[d],bon,
15325,7,28,6,8 P 300,28,,in-8,BRETAGNE,Tiers de sou d'or aunom du roi Clotaire II ,1854,[d],bon,
15326,7,28,6,8 P 300,29,,in-8,DE VIENNE,Des transformations successives du sou,1891,[d],bon,
15327,7,28,6,8 P 300,30,,in-8,"FLORANGE, J.",Médailles et jetons des comtes et princes de Salm,1893,[d],bon,
15328,7,28,6,8 P 300,31,,in-8,"FLORANGE, J.",Adrien de Walderfingen,1892,[d],bon,
15329,7,28,6,8 P 301,,,in-8,"ROUYER, Jules",L'oeuvre du médailleur Nicolas Briot,1895,,bon,
15330,7,28,6,8 P 302,,,in-8,"ROBERT, P.-Charles",Les étrangers à Bordeaux,1883,,bon,
15331,7,28,6,8 P 303,,,in-8,"MAXE-WERLY, Léon",Recherches historiques sur les monnayeurs,1874,,bon,
15332,7,28,6,8 P 304,,,in-8,"MAXE-WERLY, Léon",Etat actuel de la numismatique Rémoise,1889,,bon,
15333,7,28,6,8 P 305,,,in-8,"MAXE-WERLY, Léon",Essai sur la numismatique Rémoise,1862,,bon,
15334,7,28,6,8 P 306,,,in-8,"ROUYER, Jules",Le nom de Jésus,1897,,bon,
15335,7,28,6,8 P 306,,,in-8,"ROUYER, Jules",Le nom de Jésus,1897,,bon,
15336,7,28,6,8 P 307,,,in-8,"MAXE-WERLY, Léon",Etude du tracé de la chaussée Romaine entre Ariola et Fines,1885,,bon,
15337,7,28,6,8 P 307,,,in-8,"MAXE-WERLY, Léon",Etude du tracé de la chaussée Romaine entre Ariola et Fines,1885,,bon,
15338,7,28,6,8 P 307,,,in-8,"MAXE-WERLY, Léon",Etude du tracé de la chaussée Romaine entre Ariola et Fines,1885,,bon,
15339,7,28,6,8 P 307,,,in-8,"MAXE-WERLY, Léon",Etude du tracé de la chaussée Romaine entre Ariola et Fines,1885,,bon,
15340,16,65,2,8 P 307,,,in-8,"BONNABELLE, Cl.",Notes sur Ligny-en-Barrois,1881,,bon,
15341,7,28,6,8 P 308,,,in-8,"CHAUTARD, Jules",Jetons des princes de Vendome,1882,,bon,
15342,7,28,6,8 P 309,,,in-8,"HERMEREL, J.",Recherches sur les monnaies des comtes de Vaudémont,1893,,bon,
15343,7,28,6,8 P 310,,,in-8,"CORBLET, J. ",Vocabulaire des symboles et des attributs,1877,,moyen,
15344,7,28,6,8 P 311,1,,in-8,RP HUGO,Dissertation historique sur une médaille frappée en l'honneur de son altesse royale,1706,[d],bon,
15345,7,28,6,8 P 311,2,,in-8,collectif,Rapport du jury sur l'exposition italienne d'anthropologie et d'archéologie préhistorique,1872,[d],bon,
15346,7,28,6,8 P 311,3,,in-8,MORY d'ELVANGE,Inscriptions sur les tombeaux des princes de la maison  de Lorraine aux Cordeliers,1774,[d],bon,
15347,7,28,6,8 P 311,4,,in-8,CHABAS,Les fouilles de Solutré,1875,[d],bon,
15348,7,28,6,8 P 311,5,,in-8,DIDRIT abbé,Sur l'origine des saintes épines conservés à Outremécourt,s.d.,[d],bon,
15349,7,28,6,8 P 311,6,,in-8,LAPREVOTE Charles,L'atelier de Lunéville (numismatique),1879,[d],bon,
15350,7,28,6,8 P 311,7,,in-8,ROZIERES Charles de,Sur une trouvaille de monnaies près de Marsal,s.d.,[d],bon,
15351,7,28,6,8 P 311,8,,in-8,DES ROBERT Ferdinand,Un jeton de la chambre des comptes de Lorraine,s.d.,[d],bon,
15352,7,28,6,8 P 311,9,,in-8,BLEICHER Dr,Recherche d'archéologie préhistorique dans la province d'Oran,1875,[d],bon,
15353,7,28,6,8 P 311,10,,in-8,SALMON Philippe,Age de la pierre ouvrée,1886,[d],bon,
15354,7,28,6,8 P 311,11,,in-8,MILLESCAMPS,Le cimetière de Caranda,1875,[d],bon,
15355,7,28,6,8 P 311,12,,in-8,MILLESCAMPS,Silex taillés et emmanchés,1880,[d],bon,
15356,7,28,6,8 P 311,13,,in-8,MILLESCAMPS,Les silex taillés du cimetière franc de Caranda,1875,[d],bon,
15357,7,28,6,8 P 311,14,,in-8,BEAULIEU,Sur diverses antiquités égyptiennes trouvés à Salzbourg,1841,[d],bon,
15358,7,28,6,8 P 311,15,,in-8,BEAULIEU,Des Sarcophages en plomb ,s.d.,[d],bon,
15359,7,28,6,8 P 311,16,,in-8,HYVER Charles Abbé,Epigraphie chrétienne d'après les marbres de la Gaule,1880,[d],bon,
15360,7,28,6,8 P 311,17,,in-8,NICAISE Auguste,Découverte d'ossements humains dans les alluvions quaternaires à Chalons-sur-Marne,1883,[d],bon,
15361,7,28,6,8 P 311,18,,in-8,NICAISE Auguste,Le cimetière gallo-romain de la fosse Jean Fat à Reims,1883,[d],bon,
15362,7,28,6,8 P 311,19,,in-8,MONTAIGLON Anatole de,L'ancienne statue équestre de Louis XIII élévée en 1639 détruite en 1792,1851,[d],bon,
15363,7,28,6,8 P 311,20,,in-8,MONTAIGLON Anatole de,Visite à l'Hôtel Carnavalet,1867,[d],bon,
15364,7,28,6,8 P 311,21,,in-8,MONTAIGLON Anatole de,Sur une figurine Gallo-romaine en bronze du musée de Soissons,1872,[d],bon,
15365,7,28,6,8 P 311,22,,in-8,THUOT J.B.,Forteresse vitrifiée de la Creuse - une erreur archéologique en matière de géographie,1883,[d],bon,
15366,7,28,6,8 P 311,23,,in-8,THUOT J.B.,Notices sur quelques restes d'édifices romains trouvés dans le rempart vitrifié du Puy-de-Gaudy,1879,[d],bon,
15367,7,28,6,8 P 311,24,,in-8,LANDRIN Armand,Instructions relatives aux collections d'objets ethnographiques,1888,[d],bon,
15368,7,28,6,8 P 311,25,,in-8,MARTZ René,Monnaies et médailles - acquisitions récentes du musée Lorrain,1909,[d],bon,
15369,7,28,6,8 P 311,26,,in-8,LAPREVOTE Charles,Un denier de Mirecourt,1862,[d],bon,
15370,7,28,6,8 P 311,27,,in-8,MARTZ René,Monnaies barroises rares ou inédites,1907,[d],bon,
15371,7,28,6,8 P 311,28,,in-8,PERRIN André,Etude préhistorique sur la Savoie spécialement lacustre,1870,[d],bon,
15372,7,28,6,8 P 311,29,,in-8,CARTAILHAC Emile,Période néolithique ou de la pierre polie,1878,[d],bon,
15373,7,28,6,8 P 311,30,,in-8,CHANTRE Ernest,Les Faunes mammalogiques,1874,[d],bon,
15374,7,28,6,8 P 311,31,,in-8,BLEICHER & GASSER,Découverte de silex taillé dans le Lehm de Soultz (Haute Alsace),s.d.,[d],bon,
15375,7,28,6,8 P 311,32,,in-8,LANDAU Léon,Un coin de Paris - le cimetière Gallo-romain de la rue Nicole,1878,[d],bon,
15376,7,28,6,8 P 311,33,,in-8,MOREAU Frédéric,Notice sur des silex taillés en Tunisie,1888,[d],bon,
15377,7,28,6,8 P 311,34,,in-8,JADART Henri,Les monuments historiques de l'arrondissement de Rethel,1887,[d],bon,
15378,7,28,6,8 P 311,35,,in-8,JADART Henri,Sceaux emblèmes et devises en relation avec l'académie de Reims,1892,[d],bon,
15379,7,28,6,8 P 311,36,,in-8,LE DUC D'ATRISCO,Monuments de la maison de Pontailler à l'église de Dienville,1888,[d],bon,
15380,16,62,3,8 P 311,6,,>in-fol.,NICAISE Auguste,Le cimetière gallo-romain de la fosse Jean Fat à Reims,1883,[d],bon,
15381,7,28,6,8 P 312,1,,in-8,DE CAIX DE SAINT AMOUR Amédée,Temple romain découvert dans la forêt d'Halatte (Oise),1874,[d],bon,
15382,7,28,6,8 P 312,2,,in-8,Ferd. T.,Recherches historiques sur les monnaies de Metz,1810,[d],bon,
15383,7,28,6,8 P 312,3,,in-8,ALVIN Frédéric,Une nouvelle série monétaire ROCHEFORT (Namur),1883,[d],bon,
15384,7,28,6,8 P 312,4,,in-8,SERVAIS Victor,Sur la fabrication des monnaies dans le Barrois et la Lorraine au XIV XV XVIe,1851,[d],bon,
15385,7,28,6,8 P 312,5,,in-8,MEAUME E.,Médailles gravées par Pierre Woeiriot,1874,[d],bon,
15386,7,28,6,8 P 312,6,,in-8,MARLOT Hyppolite,Sépultures mérovingiennes de Vic-de-Chassenay (Côte d'or),1874,[d],bon,
15387,7,28,6,8 P 312,7,,in-8,SAULCY F. de,Monnaies du moyen-âge trouvées à Tronville (Moselle),1832,[d],bon,
15388,7,28,6,8 P 312,8,,in-8,MARLOT Hyppolite,Pierres à bassin du Morvan,1872,[d],bon,
15389,7,28,6,8 P 312,9,,in-8,MARLOT Hyppolite,Note sur le premier âge du fer dans l'Auxois,1876,[d],bon,
15390,7,28,6,8 P 312,10,,in-8,MARLOT Hyppolite,Antiquités gallo-romaines de Vic-de-Chassenay (Côte d'or),1875,[d],bon,
15391,7,28,6,8 P 312,11,,in-8,"MORTILLET, Gabriel de",Origine de la navigation et de la pêche ,1867,[d],bon,
15392,7,28,6,8 P 312,12,,in-8,"MORTILLET, Gabriel de",L'époque quaternaire dans la vallée du Pô,1864,[d],bon,
15393,7,28,6,8 P 312,13,,in-8,BARTHELEMY F.,Camps vitrifiéd et camps calcinés,182,[d],bon,
15394,7,28,6,8 P 312,14,,in-8,LAURENT Jules,Catalogue des monnaies et médailles du musée départementale des Vosges,1848,[d],bon,
15395,7,28,6,8 P 312,15,,in-8,collectif,Sépultures gallo-romaine du Havre,1870,[d],bon,
15396,7,28,6,8 P 312,16,,in-8,HOMOLLE Th.,Sur quelques inscriptions d'Ostie,1877,[d],bon,
15397,7,28,6,8 P 312,17,,in-8,HOMOLLE Th.,Fouilles sur l'emplacement du temple d'Appolon à Délos,1877,[d],bon,
15398,7,28,6,8 P 312,18,,in-8,HOMOLLE Th.,Com^tes des Hiéropes du temple d'Appolon Délien,1878,[d],bon,
15399,7,28,6,8 P 312,19,,in-8,"MORTILLET, Gabriel de",Essai d'une classification des cavernes et des stations sous abris,1869,[d],bon,
15400,7,28,6,8 P 312,20,,in-8,"MORTILLET, Gabriel de & HOVELACQUE Abel",Notes sur le précurseur de l'homme,1875,[d],bon,
15401,7,28,6,8 P 312,21,,in-8,CESSAC P. de,L'oppidum du Puy-de-Gaudy près Guéret,1878,[d],bon,
15402,7,28,6,8 P 312,22,,in-8,"MORTILLET,  Gabriel",Contribution à l'histoire des superstitions amulettes gauloises et gallo-romaines,1876,[d],bon,
15403,7,28,6,8 P 312,23,,in-8,DEVAUX A.,Description d'une statue trouvée au Mesnil-sous-Lillebonne,1874,[d],bon,
15404,7,28,6,8 P 312,24,,in-8,FROELICH J. & PERDRIZET P. ,La roche du Trupt,1904,[d],bon,
15405,7,28,6,8 P 312,25,,in-8,GUERIN Raoul,La conservation des objets d'archéologie,1874,[d],bon,
15406,7,28,6,8 P 312,26,,in-8,BLEICHER & BARTHELEMY,Les tumulus de la Lorraine,1886,[d],bon,
15407,7,28,6,8 P 312,27,,in-8,REVOIL Henry,Vase antique et phalères en bronze trouvés dans l'amphithéâtre de Nimes,1871,[d],bon,
15408,7,28,6,8 P 312,28,,in-8,BARTHELEMY F.,Congrès d'archéologie préhistorique à Moscou en 1892,1893,[d],bon,
15409,7,28,6,8 P 312,29,,in-8,BARTHELEMY F.,Outil acheuléen découvert dans les alluvions de la Moselle,1890,[d],bon,
15410,7,28,6,8 P 312,30,,in-8,LIENARD Félix,Une trouvaille de monnaies faites aux environs de Verdun,1891,[d],bon,
15411,7,28,6,8 P 312,31,,in-8,ELTZ H.,Notice sur le dépôt de monnaies du Xve découvert à Clemency en 1877,1877,[d],bon,
15412,7,28,6,8 P 313,1,,in-8,collectif,Guide du musée de Trèves ,s.d.,[d],bon,
15413,7,28,6,8 P 313,2,,in-8,"BOUILLET, A. & REGNIER L.",Ouevres d'art des églises du canton de Beaumesnil,1892,[d],bon,
15414,7,28,6,8 P 313,3,,in-8,"BOUILLET, A. ",Note sur une statue enpierre de l'église de Gaillon,1889,[d],bon,
15415,7,28,6,8 P 313,4,,in-8,DUHAMEL DECEJEAN,Les forts détachés au Moyen-âge leur existence à Nesle du Ixe au Xve,1876,[d],bon,
15416,7,28,6,8 P 313,5,,in-8,JOUHANNEAUD Camille,Sur les émaux peints anciens et modernes l'atelier de M. Bourdery à Limoges,1879,[d],bon,
15417,7,28,6,8 P 313,6,,in-8,SURIGNY A. de,Huits jours à Aix-la-chapelle,1869,[d],bon,
15418,7,28,6,8 P 313,7,,in-8,anonyme,Questions aux membres du prochain congrès archéologique,1871,[d],bon,
15419,7,28,6,8 P 313,8,,in-8,"CAUMONT, de",Deux excursions dans le canton de Mézidon,1866,[d],bon,
15420,7,28,6,8 P 313,9,,in-8,"SAINT-PAUL, Anthyme",L'archéologie nationale au salon de 1876,1877,[d],bon,
15421,7,28,6,8 P 313,10,,in-8,"SAINT-PAUL, Anthyme",Origine du style ogival,1875,[d],bon,
15422,7,28,6,8 P 313,11,,in-8,"BOUILLET, A.",Saint-André-des-Arcs une église disparue,1890,[d],bon,
15423,7,28,6,8 P 313,12,,in-8,BULLIOT J.G. & FONTENAY Henry de,L'art de l'émaillerie chez les éduens avant l'ère chrétienne,1875,[d],bon,
15424,7,28,6,8 P 313,13,,in-8,GINDRE A.,Proposition applicable aux musées et aux expositions annuelles,1871,[d],bon,
15425,7,28,6,8 P 313,14,,in-8,BOUILLEVAUX Abbé,Les pélérinages champenois - Saint Léger de Perthes,1849,[d],bon,
15426,7,28,6,8 P 313,15,,in-8,BARR FERREE,The chronology of the cathedral churches,1894,[d],bon,
15427,7,28,6,8 P 313,16,,in-8,FAVIER J.,Découverte archéalogique faite près de Xertigny-en-Vosges en 1755,s.d.,[d],bon,
15428,7,28,6,8 P 313,17,,in-8,ROSSI D.,Le sphinx de Solliès-Pont (Var) réponse à M. le clonel Gazan et Léon Renier,1875,[d],bon,
15429,7,28,6,8 P 313,18,,in-8,LHUILLIER Th.,L'ancien château royal de Montceaux en Brie,1885,[d],bon,
15430,7,28,6,8 P 313,19,,in-8,"BOUILLET, A.",Note sur un sceaux du XIIIe,1889,[d],bon,
15431,7,28,6,8 P 313,20,,in-8,"BARBIER DE MONTAULT, X.",Le martyrium de Poitiers compte-rendu des fouilles,1885,[d],bon,
15432,7,28,6,8 P 313,21,,in-8,"BARBIER DE MONTAULT, X.",Inventaires de quelques églises rurales de l'Anjou,1879,[d],bon,
15433,7,28,6,8 P 313,22,,in-8,"SAINT-PAUL, Anthyme",De la position des clochers,s.d.,[d],bon,
15434,7,28,6,8 P 313,23,,in-8,"SAINT-PAUL, Anthyme",De la forme des clochers,1879,[d],bon,
15435,7,28,6,8 P 314,1,,in-8,GERMAIN DE MAIDY L.,Une inscription de l'église de Longuyon,1924,[d],bon,
